,1.0-20.0,4.0-14.0,4.0-40.0
2019-12-03 20:45:00.000,1.0947751504e-09,3.82235032436e-10,4.39005569351e-10
2019-12-03 21:00:00.000,1.07960944185e-09,3.81509364447e-10,4.30012554755e-10
2019-12-03 21:15:00.000,1.08112335004e-09,3.50676244774e-10,3.9672143507e-10
2019-12-03 21:30:00.000,1.06377962047e-09,3.22941775172e-10,3.69490405857e-10
2019-12-03 21:45:00.000,1.03467784235e-09,3.32383848158e-10,3.78305781975e-10
2019-12-03 22:00:00.000,1.04615500426e-09,3.45801604772e-10,3.89012036473e-10
2019-12-03 22:15:00.000,1.04505532813e-09,3.34243027449e-10,3.7228849703e-10
2019-12-03 22:30:00.000,1.06398394437e-09,3.08946798542e-10,3.44345291435e-10
2019-12-03 22:45:00.000,9.7244207124e-10,3.12580766765e-10,3.5450652221e-10
2019-12-03 23:00:00.000,9.36952789285e-10,2.69667564017e-10,3.14851048144e-10
2019-12-03 23:15:00.000,9.14341974255e-10,2.29133252451e-10,2.71498940849e-10
2019-12-03 23:30:00.000,9.4091326186e-10,2.41306758223e-10,2.81356465789e-10
2019-12-03 23:45:00.000,9.82079586877e-10,3.16104972936e-10,3.5632213147e-10
2019-12-04 00:00:00.000,9.70561643561e-10,2.90449657933e-10,3.32339841319e-10
2019-12-04 00:15:00.000,9.40381170146e-10,2.37354279569e-10,2.80627081148e-10
2019-12-04 00:30:00.000,9.2518358869e-10,2.33033354463e-10,2.73375643258e-10
2019-12-04 00:45:00.000,9.3106398513e-10,2.61411908656e-10,2.99070752444e-10
2019-12-04 01:00:00.000,9.16243284676e-10,2.66468299472e-10,3.07332556432e-10
2019-12-04 01:15:00.000,9.28406967132e-10,2.60124703094e-10,3.00835153981e-10
2019-12-04 01:30:00.000,8.92186035824e-10,2.13477505301e-10,2.5034604874e-10
2019-12-04 01:45:00.000,9.05044318241e-10,2.41599538414e-10,2.77702870772e-10
2019-12-04 02:00:00.000,9.20254036389e-10,2.79878938497e-10,3.18397105203e-10
2019-12-04 02:15:00.000,8.98276872408e-10,2.35761391041e-10,2.75075069378e-10
2019-12-04 02:30:00.000,8.59143160642e-10,1.7174258383e-10,2.09264186517e-10
2019-12-04 02:45:00.000,8.66383656214e-10,1.73661707305e-10,2.11101856444e-10
2019-12-04 03:00:00.000,8.66002696903e-10,1.73170580444e-10,2.11918130874e-10
2019-12-04 03:15:00.000,8.46968538805e-10,1.6894304159e-10,2.07243091404e-10
2019-12-04 03:30:00.000,8.42600390816e-10,1.7441601496e-10,2.088769656e-10
2019-12-04 03:45:00.000,8.3579254385e-10,1.61072211063e-10,1.96270029892e-10
2019-12-04 04:00:00.000,8.65201375095e-10,1.72315858957e-10,2.11036799387e-10
2019-12-04 04:15:00.000,8.30878439031e-10,1.63966950908e-10,2.0214875584e-10
