,0.1-1,1-20,4-14,10-20 
2019-11-03 23:22:30.000,3.415477e-07,2.531020e-08,6.621208e-10,5.922107e-10, 
2019-11-03 23:37:30.000,3.577571e-07,2.569950e-08,7.929985e-10,6.201569e-10, 
2019-11-03 23:52:30.000,3.910309e-07,2.377159e-08,6.460507e-10,6.157808e-10, 
2019-11-04 00:07:30.000,4.206471e-07,2.351705e-08,1.094208e-09,2.403018e-10, 
2019-11-04 00:22:30.000,3.982217e-07,2.343693e-08,1.007483e-09,1.858928e-10, 
2019-11-04 00:37:30.000,4.109534e-07,2.499436e-08,9.798531e-10,1.987113e-10, 
2019-11-04 00:52:30.000,3.963164e-07,2.548521e-08,9.569218e-10,2.033035e-10, 
2019-11-04 01:07:30.000,4.007656e-07,2.711045e-08,9.195157e-10,1.644010e-10, 
2019-11-04 01:22:30.000,3.908004e-07,2.817048e-08,8.823018e-10,1.576786e-10, 
2019-11-04 01:37:30.000,4.060031e-07,2.729003e-08,8.655068e-10,1.607054e-10, 
2019-11-04 01:52:30.000,4.213922e-07,2.812852e-08,8.236294e-10,1.588865e-10, 
2019-11-04 02:07:30.000,4.176930e-07,2.880311e-08,8.300341e-10,1.561580e-10, 
2019-11-04 02:22:30.000,3.972909e-07,2.848440e-08,8.427527e-10,1.432164e-10, 
2019-11-04 02:37:30.000,3.676469e-07,2.937530e-08,7.649641e-10,1.350208e-10, 
2019-11-04 02:52:30.000,4.093687e-07,3.060138e-08,7.691492e-10,1.405264e-10, 
2019-11-04 03:07:30.000,3.802434e-07,2.823980e-08,7.321187e-10,1.334117e-10, 
2019-11-04 03:22:30.000,3.875839e-07,2.666672e-08,7.336960e-10,1.730624e-10, 
2019-11-04 03:37:30.000,4.072743e-07,2.278730e-08,7.045848e-10,1.613562e-10, 
2019-11-04 03:52:30.000,4.047669e-07,2.603456e-08,7.789442e-10,3.160761e-10, 
2019-11-04 04:07:30.000,4.082775e-07,2.779575e-08,7.559580e-10,1.710956e-10, 
2019-11-04 04:22:30.000,4.330865e-07,2.990959e-08,9.125158e-10,3.640412e-10, 
2019-11-04 04:37:30.000,4.107708e-07,3.038627e-08,9.281034e-10,3.811862e-10, 
2019-11-04 04:52:30.000,4.110635e-07,3.081947e-08,9.266170e-10,4.113123e-10, 
2019-11-04 05:07:30.000,4.339815e-07,3.153637e-08,1.120204e-09,5.590574e-10, 
2019-11-04 05:22:30.000,4.322746e-07,2.977954e-08,1.321920e-09,7.192982e-10, 
2019-11-04 05:37:30.000,4.480485e-07,3.077715e-08,1.396057e-09,7.345727e-10, 
2019-11-04 05:52:30.000,5.305029e-07,2.974018e-08,1.476801e-09,8.015827e-10, 
2019-11-04 06:07:30.000,4.965370e-07,3.083642e-08,1.353700e-09,7.229447e-10, 
2019-11-04 06:22:30.000,4.987340e-07,3.296984e-08,1.497737e-09,7.996660e-10, 
2019-11-04 06:37:30.000,5.714157e-07,3.251064e-08,1.783094e-09,8.152658e-10, 
2019-11-04 06:52:30.000,4.993887e-07,3.118439e-08,2.018142e-09,9.695554e-10, 
2019-11-04 07:07:30.000,5.334382e-07,3.081344e-08,2.145796e-09,1.195586e-09, 
2019-11-04 07:22:30.000,5.500182e-07,3.424742e-08,2.110810e-09,1.243719e-09, 
2019-11-04 07:37:30.000,5.081817e-07,3.445596e-08,2.163063e-09,1.168346e-09, 
2019-11-04 07:52:30.000,5.575763e-07,3.122799e-08,2.085513e-09,1.085291e-09, 
2019-11-04 08:07:30.000,5.456514e-07,2.835301e-08,2.078000e-09,1.058595e-09, 
2019-11-04 08:22:30.000,5.075640e-07,2.792753e-08,2.205540e-09,1.055827e-09, 
2019-11-04 08:37:30.000,5.323971e-07,2.832139e-08,2.074663e-09,1.103298e-09, 
2019-11-04 08:52:30.000,5.094500e-07,2.714488e-08,2.063286e-09,1.015571e-09, 
2019-11-04 09:07:30.000,5.199960e-07,2.787846e-08,2.143397e-09,1.061645e-09, 
2019-11-04 09:22:30.000,4.703989e-07,2.546759e-08,2.053562e-09,1.059515e-09, 
2019-11-04 09:37:30.000,5.136233e-07,2.632885e-08,2.135690e-09,1.053508e-09, 
2019-11-04 09:52:30.000,4.818893e-07,2.501448e-08,2.247882e-09,1.204969e-09, 
2019-11-04 10:07:30.000,5.018311e-07,2.387638e-08,2.182614e-09,1.205122e-09, 
2019-11-04 10:22:30.000,5.102805e-07,2.333467e-08,1.913964e-09,9.746954e-10, 
2019-11-04 10:37:30.000,4.490414e-07,2.375761e-08,1.941862e-09,9.654577e-10, 
2019-11-04 10:52:30.000,4.490592e-07,2.415603e-08,1.913218e-09,1.021593e-09, 
2019-11-04 11:07:30.000,4.674941e-07,2.272046e-08,1.589393e-09,8.736836e-10, 
2019-11-04 11:22:30.000,4.575947e-07,2.195492e-08,1.457190e-09,9.216367e-10, 
2019-11-04 11:37:30.000,4.442763e-07,2.484843e-08,1.460000e-09,9.031765e-10, 
2019-11-04 11:52:30.000,4.433522e-07,2.283065e-08,1.523627e-09,9.107349e-10, 
2019-11-04 12:07:30.000,4.202721e-07,2.305844e-08,1.767610e-09,1.142298e-09, 
2019-11-04 12:22:30.000,4.429962e-07,2.263643e-08,1.838309e-09,1.045058e-09, 
2019-11-04 12:37:30.000,4.064918e-07,2.363468e-08,1.972578e-09,1.050378e-09, 
2019-11-04 12:52:30.000,4.705076e-07,2.378955e-08,2.110752e-09,1.019942e-09, 
2019-11-04 13:07:30.000,4.177976e-07,2.310944e-08,2.095148e-09,9.995867e-10, 
2019-11-04 13:22:30.000,4.731328e-07,2.312934e-08,1.972011e-09,1.001090e-09, 
2019-11-04 13:37:30.000,4.533115e-07,2.340412e-08,2.058987e-09,1.038087e-09, 
2019-11-04 13:52:30.000,4.475601e-07,2.148529e-08,1.867244e-09,9.068328e-10, 
2019-11-04 14:07:30.000,4.364051e-07,2.256742e-08,1.866713e-09,9.304279e-10, 
2019-11-04 14:22:30.000,4.520188e-07,2.231201e-08,1.873437e-09,8.863012e-10, 
2019-11-04 14:37:30.000,4.118062e-07,2.282748e-08,1.863244e-09,9.222374e-10, 
2019-11-04 14:52:30.000,4.438456e-07,2.283769e-08,1.836118e-09,1.034013e-09, 
2019-11-04 15:07:30.000,4.508336e-07,2.247693e-08,1.977145e-09,1.083139e-09, 
2019-11-04 15:22:30.000,4.332072e-07,2.151212e-08,1.834506e-09,9.710408e-10, 
2019-11-04 15:37:30.000,4.549393e-07,2.079439e-08,2.000035e-09,1.014526e-09, 
2019-11-04 15:52:30.000,4.193094e-07,2.166416e-08,1.733722e-09,9.643580e-10, 
2019-11-04 16:07:30.000,4.266719e-07,2.221765e-08,1.568052e-09,9.511050e-10, 
2019-11-04 16:22:30.000,4.727871e-07,2.199017e-08,1.736849e-09,1.144840e-09, 
2019-11-04 16:37:30.000,4.819438e-07,2.036425e-08,1.710997e-09,1.217198e-09, 
2019-11-04 16:52:30.000,4.521323e-07,2.128190e-08,1.641903e-09,9.627495e-10, 
2019-11-04 17:07:30.000,4.860584e-07,1.961834e-08,1.648180e-09,1.084583e-09, 
2019-11-04 17:22:30.000,4.435730e-07,2.002171e-08,1.559124e-09,1.065796e-09, 
2019-11-04 17:37:30.000,4.860211e-07,2.130569e-08,1.506057e-09,9.303070e-10, 
2019-11-04 17:52:30.000,4.665581e-07,2.008037e-08,1.516789e-09,9.488622e-10, 
2019-11-04 18:07:30.000,4.835226e-07,1.883579e-08,1.549139e-09,1.024246e-09, 
2019-11-04 18:22:30.000,4.132784e-07,1.918952e-08,1.663193e-09,1.019538e-09, 
2019-11-04 18:37:30.000,4.667228e-07,1.869434e-08,1.572720e-09,9.614872e-10, 
2019-11-04 18:52:30.000,5.117363e-07,1.838880e-08,1.462408e-09,9.288591e-10, 
2019-11-04 19:07:30.000,4.851372e-07,1.822336e-08,1.373003e-09,8.054070e-10, 
2019-11-04 19:22:30.000,5.108760e-07,1.679405e-08,1.275146e-09,6.741595e-10, 
2019-11-04 19:37:30.000,4.897334e-07,1.799147e-08,1.201639e-09,6.010365e-10, 
2019-11-04 19:52:30.000,4.408735e-07,1.902111e-08,1.321714e-09,6.101813e-10, 
2019-11-04 20:07:30.000,4.918763e-07,2.175063e-08,2.083414e-09,5.532950e-10, 
2019-11-04 20:22:30.000,4.651807e-07,2.241293e-08,1.980890e-09,6.288634e-10, 
2019-11-04 20:37:30.000,4.540311e-07,2.363067e-08,1.531809e-09,6.085760e-10, 
2019-11-04 20:52:30.000,4.518089e-07,2.411942e-08,1.130706e-09,5.014894e-10, 
2019-11-04 21:07:30.000,4.516716e-07,2.078578e-08,9.911764e-10,4.808137e-10, 
2019-11-04 21:22:30.000,5.115798e-07,2.252827e-08,9.652019e-10,4.719537e-10, 
2019-11-04 21:37:30.000,4.890090e-07,2.164884e-08,9.501905e-10,3.958250e-10, 
2019-11-04 21:52:30.000,4.575713e-07,2.310114e-08,9.085170e-10,3.844587e-10, 
2019-11-04 22:07:30.000,4.810422e-07,2.209460e-08,8.877099e-10,2.597182e-10, 
2019-11-04 22:22:30.000,4.493925e-07,2.252710e-08,8.347109e-10,3.070283e-10, 
2019-11-04 22:37:30.000,4.355244e-07,2.362770e-08,9.021847e-10,3.830894e-10, 
2019-11-04 22:52:30.000,3.915386e-07,2.181732e-08,8.101446e-10,2.547076e-10, 
2019-11-04 23:07:30.000,7.467388e-07,2.104718e-08,8.551161e-10,4.036906e-10, 
2019-11-04 23:22:30.000,6.140866e-07,2.147991e-08,8.684122e-10,3.004424e-10, 
2019-11-04 23:37:30.000,4.652820e-07,2.271878e-08,7.835731e-10,2.710855e-10, 
2019-11-04 23:52:30.000,4.583675e-07,2.184367e-08,7.383823e-10,2.279109e-10, 
2019-11-05 00:07:30.000,5.680481e-07,2.804333e-08,1.490572e-09,1.722464e-10, 
2019-11-05 00:22:30.000,5.529684e-07,2.797237e-08,1.450466e-09,3.296592e-10, 
2019-11-05 00:37:30.000,5.364017e-07,2.813968e-08,1.382701e-09,2.106826e-10, 
2019-11-05 00:52:30.000,4.875841e-07,2.798804e-08,1.341012e-09,1.735980e-10, 
2019-11-05 01:07:30.000,4.952605e-07,2.855634e-08,1.257507e-09,1.510388e-10, 
2019-11-05 01:22:30.000,4.714029e-07,2.721676e-08,1.218339e-09,1.868252e-10, 
2019-11-05 01:37:30.000,4.739713e-07,2.655296e-08,1.156775e-09,1.539141e-10, 
2019-11-05 01:52:30.000,4.206825e-07,2.557716e-08,1.101149e-09,1.520837e-10, 
2019-11-05 02:07:30.000,4.250638e-07,2.596526e-08,1.039677e-09,1.537927e-10, 
2019-11-05 02:22:30.000,4.292361e-07,2.497431e-08,1.005552e-09,1.604313e-10, 
2019-11-05 02:37:30.000,3.819884e-07,2.599002e-08,9.752728e-10,1.855025e-10, 
2019-11-05 02:52:30.000,4.195893e-07,2.588933e-08,9.281135e-10,1.691807e-10, 
2019-11-05 03:07:30.000,3.969044e-07,2.648942e-08,9.050957e-10,1.731122e-10, 
2019-11-05 03:22:30.000,3.835468e-07,2.533148e-08,8.617151e-10,1.738103e-10, 
2019-11-05 03:37:30.000,3.813351e-07,2.640890e-08,9.172017e-10,3.146273e-10, 
2019-11-05 03:52:30.000,3.497365e-07,2.591352e-08,9.213014e-10,3.791893e-10, 
2019-11-05 04:07:30.000,3.352439e-07,2.626925e-08,9.051204e-10,2.905243e-10, 
2019-11-05 04:22:30.000,3.209613e-07,2.560810e-08,8.796035e-10,3.333229e-10, 
2019-11-05 04:37:30.000,3.259609e-07,2.538911e-08,8.587193e-10,3.511096e-10, 
2019-11-05 04:52:30.000,2.894926e-07,2.575407e-08,9.908872e-10,4.309681e-10, 
2019-11-05 05:07:30.000,3.087876e-07,2.594264e-08,1.145732e-09,6.714065e-10, 
2019-11-05 05:22:30.000,2.882481e-07,2.690489e-08,1.297816e-09,6.339567e-10, 
2019-11-05 05:37:30.000,2.940023e-07,2.776651e-08,1.459698e-09,7.756537e-10, 
2019-11-05 05:52:30.000,2.901478e-07,2.775438e-08,1.579103e-09,7.758159e-10, 
2019-11-05 06:07:30.000,2.845523e-07,2.837899e-08,1.410498e-09,6.876692e-10, 
2019-11-05 06:22:30.000,2.773705e-07,2.674181e-08,1.462735e-09,7.120157e-10, 
2019-11-05 06:37:30.000,2.676827e-07,2.760511e-08,1.641970e-09,7.259735e-10, 
2019-11-05 06:52:30.000,2.485550e-07,2.708413e-08,1.828721e-09,8.356327e-10, 
2019-11-05 07:07:30.000,2.518647e-07,2.762492e-08,1.875070e-09,8.392239e-10, 
2019-11-05 07:22:30.000,2.328807e-07,2.950274e-08,2.250094e-09,9.121055e-10, 
2019-11-05 07:37:30.000,2.457995e-07,2.745259e-08,1.821663e-09,9.334944e-10, 
2019-11-05 07:52:30.000,2.294127e-07,2.360990e-08,1.745019e-09,7.467527e-10, 
2019-11-05 08:07:30.000,2.377868e-07,2.188438e-08,2.092168e-09,7.860442e-10, 
2019-11-05 08:22:30.000,2.393603e-07,2.645709e-08,2.217859e-09,8.126314e-10, 
2019-11-05 08:37:30.000,2.363129e-07,2.930526e-08,2.116883e-09,8.325323e-10, 
2019-11-05 08:52:30.000,2.346768e-07,3.033827e-08,2.117497e-09,8.121395e-10, 
2019-11-05 09:07:30.000,2.327318e-07,2.944029e-08,2.080704e-09,7.579109e-10, 
2019-11-05 09:22:30.000,2.342001e-07,3.216601e-08,2.135423e-09,7.770136e-10, 
2019-11-05 09:37:30.000,2.405462e-07,3.056211e-08,2.286819e-09,8.965793e-10, 
2019-11-05 09:52:30.000,2.384789e-07,3.243799e-08,2.145647e-09,8.578848e-10, 
2019-11-05 10:07:30.000,2.431489e-07,3.209062e-08,2.153353e-09,9.850879e-10, 
2019-11-05 10:22:30.000,2.363246e-07,3.091335e-08,2.081458e-09,8.135800e-10, 
2019-11-05 10:37:30.000,2.433537e-07,3.002235e-08,2.357658e-09,8.036088e-10, 
2019-11-05 10:52:30.000,2.454892e-07,3.080966e-08,2.075388e-09,6.873063e-10, 
2019-11-05 11:07:30.000,2.443877e-07,3.177346e-08,2.110269e-09,8.036664e-10, 
2019-11-05 11:22:30.000,2.444919e-07,3.065514e-08,1.721529e-09,7.410465e-10, 
2019-11-05 11:37:30.000,2.489880e-07,3.091276e-08,1.705871e-09,7.193287e-10, 
2019-11-05 11:52:30.000,2.493815e-07,3.091320e-08,1.792746e-09,8.193911e-10, 
2019-11-05 12:07:30.000,2.508177e-07,2.726478e-08,1.687408e-09,7.354625e-10, 
2019-11-05 12:22:30.000,2.511553e-07,3.302425e-08,1.705297e-09,8.935807e-10, 
2019-11-05 12:37:30.000,2.368294e-07,2.932648e-08,1.802512e-09,1.023650e-09, 
2019-11-05 12:52:30.000,2.437317e-07,2.947115e-08,1.703493e-09,9.212170e-10, 
2019-11-05 13:07:30.000,2.559220e-07,2.953503e-08,1.480724e-09,7.458865e-10, 
2019-11-05 13:22:30.000,2.573529e-07,2.972985e-08,1.439775e-09,8.389274e-10, 
2019-11-05 13:37:30.000,2.584747e-07,3.032735e-08,1.745138e-09,7.855215e-10, 
2019-11-05 13:52:30.000,2.579536e-07,2.939526e-08,2.121287e-09,9.588665e-10, 
2019-11-05 14:07:30.000,2.654306e-07,3.100519e-08,2.294740e-09,1.010061e-09, 
2019-11-05 14:22:30.000,2.735807e-07,2.998732e-08,1.974102e-09,1.019766e-09, 
2019-11-05 14:37:30.000,2.630585e-07,3.166102e-08,1.848433e-09,9.913932e-10, 
2019-11-05 14:52:30.000,2.835206e-07,2.921546e-08,1.989090e-09,1.043053e-09, 
2019-11-05 15:07:30.000,2.766076e-07,3.086714e-08,2.080413e-09,9.945585e-10, 
2019-11-05 15:22:30.000,2.788977e-07,2.869406e-08,1.631390e-09,9.559495e-10, 
2019-11-05 15:37:30.000,2.763371e-07,2.878570e-08,1.808195e-09,9.912283e-10, 
2019-11-05 15:52:30.000,2.783445e-07,2.949705e-08,1.851718e-09,1.038048e-09, 
2019-11-05 16:07:30.000,2.782244e-07,2.825410e-08,1.779049e-09,9.655155e-10, 
2019-11-05 16:22:30.000,2.803478e-07,2.987586e-08,1.716687e-09,9.561896e-10, 
2019-11-05 16:37:30.000,2.693218e-07,2.769747e-08,1.718318e-09,1.121532e-09, 
2019-11-05 16:52:30.000,2.706347e-07,2.821449e-08,1.643055e-09,9.772440e-10, 
2019-11-05 17:07:30.000,2.832606e-07,2.801448e-08,1.654494e-09,1.015142e-09, 
2019-11-05 17:22:30.000,2.659423e-07,2.791935e-08,1.573447e-09,9.356457e-10, 
2019-11-05 17:37:30.000,2.889182e-07,2.814997e-08,1.670132e-09,1.128436e-09, 
2019-11-05 17:52:30.000,2.933496e-07,2.957771e-08,1.674590e-09,1.130201e-09, 
2019-11-05 18:07:30.000,2.845613e-07,3.114260e-08,1.739542e-09,1.101269e-09, 
2019-11-05 18:22:30.000,2.853979e-07,3.028854e-08,1.640416e-09,1.066823e-09, 
2019-11-05 18:37:30.000,2.956630e-07,2.732649e-08,1.581020e-09,1.037238e-09, 
2019-11-05 18:52:30.000,2.794679e-07,2.642170e-08,1.499451e-09,9.521513e-10, 
2019-11-05 19:07:30.000,2.813789e-07,2.661429e-08,1.399060e-09,8.591385e-10, 
2019-11-05 19:22:30.000,2.723148e-07,2.597587e-08,1.514899e-09,9.589281e-10, 
2019-11-05 19:37:30.000,2.708136e-07,2.709283e-08,1.399442e-09,9.352234e-10, 
2019-11-05 19:52:30.000,2.711877e-07,2.621358e-08,1.335017e-09,6.437560e-10, 
2019-11-05 20:07:30.000,2.876647e-07,2.462714e-08,1.118472e-09,6.600786e-10, 
2019-11-05 20:22:30.000,2.635860e-07,2.708025e-08,1.346899e-09,6.854810e-10, 
2019-11-05 20:37:30.000,2.539583e-07,2.662242e-08,1.324475e-09,6.277419e-10, 
2019-11-05 20:52:30.000,2.690375e-07,2.692327e-08,1.908621e-09,5.439325e-10, 
2019-11-05 21:07:30.000,2.640064e-07,2.609032e-08,8.722584e-10,5.299675e-10, 
2019-11-05 21:22:30.000,2.591021e-07,2.456485e-08,9.189246e-10,5.881497e-10, 
2019-11-05 21:37:30.000,2.611742e-07,2.614252e-08,8.429050e-10,4.696433e-10, 
2019-11-05 21:52:30.000,2.464580e-07,2.352381e-08,8.503404e-10,5.102730e-10, 
2019-11-05 22:07:30.000,2.359283e-07,2.625385e-08,8.161073e-10,6.045457e-10, 
2019-11-05 22:22:30.000,2.543545e-07,2.412998e-08,7.154490e-10,4.990665e-10, 
2019-11-05 22:37:30.000,2.342013e-07,2.612463e-08,7.103781e-10,4.684376e-10, 
2019-11-05 22:52:30.000,2.224113e-07,2.559554e-08,6.437428e-10,4.720072e-10, 
2019-11-05 23:07:30.000,2.260824e-07,2.450066e-08,6.159811e-10,4.477439e-10, 
2019-11-05 23:22:30.000,2.311614e-07,2.325448e-08,5.634453e-10,4.640511e-10, 
2019-11-05 23:37:30.000,4.463251e-07,2.348501e-08,6.330249e-10,5.839890e-10, 
2019-11-05 23:52:30.000,3.051298e-07,2.487291e-08,5.772924e-10,5.033676e-10, 
2019-11-06 00:07:30.000,2.735446e-07,2.836642e-08,5.483985e-10,3.465414e-10, 
2019-11-06 00:22:30.000,2.733884e-07,2.839946e-08,6.343796e-10,3.484542e-10, 
2019-11-06 00:37:30.000,2.609857e-07,2.649776e-08,5.090213e-10,3.154478e-10, 
2019-11-06 00:52:30.000,2.621183e-07,2.552962e-08,5.074433e-10,3.255737e-10, 
2019-11-06 01:07:30.000,4.045012e-07,2.615289e-08,4.816668e-10,2.825542e-10, 
2019-11-06 01:22:30.000,2.763742e-07,2.690592e-08,4.680692e-10,2.690953e-10, 
2019-11-06 01:37:30.000,2.457065e-07,2.595098e-08,4.655040e-10,2.465313e-10, 
2019-11-06 01:52:30.000,2.510535e-07,2.488844e-08,4.289736e-10,2.329738e-10, 
2019-11-06 02:07:30.000,2.381147e-07,2.449798e-08,4.631194e-10,2.206246e-10, 
2019-11-06 02:22:30.000,2.427308e-07,2.496223e-08,4.623558e-10,2.137337e-10, 
2019-11-06 02:37:30.000,2.420640e-07,2.736821e-08,4.817286e-10,1.987130e-10, 
2019-11-06 02:52:30.000,2.346608e-07,2.653551e-08,4.800509e-10,1.881354e-10, 
2019-11-06 03:07:30.000,2.409459e-07,2.567356e-08,5.144452e-10,1.802777e-10, 
2019-11-06 03:22:30.000,2.385691e-07,2.885826e-08,5.824922e-10,1.994086e-10, 
2019-11-06 03:37:30.000,2.367137e-07,2.826902e-08,5.555384e-10,1.791039e-10, 
2019-11-06 03:52:30.000,2.420216e-07,2.824827e-08,6.506722e-10,2.018491e-10, 
2019-11-06 04:07:30.000,2.438021e-07,2.984529e-08,5.725438e-10,1.633984e-10, 
2019-11-06 04:22:30.000,2.590152e-07,2.841663e-08,7.311762e-10,3.519321e-10, 
2019-11-06 04:37:30.000,2.304245e-07,2.860430e-08,9.188155e-10,3.051662e-10, 
2019-11-06 04:52:30.000,2.318779e-07,2.540264e-08,9.510985e-10,4.844777e-10, 
2019-11-06 05:07:30.000,2.329479e-07,2.470681e-08,1.217545e-09,5.889150e-10, 
2019-11-06 05:22:30.000,2.471519e-07,2.652354e-08,1.591870e-09,5.769931e-10, 
2019-11-06 05:37:30.000,2.484672e-07,2.875640e-08,1.693143e-09,7.346363e-10, 
2019-11-06 05:52:30.000,2.301606e-07,2.877411e-08,1.639896e-09,6.442286e-10, 
2019-11-06 06:07:30.000,2.606309e-07,2.849353e-08,1.933175e-09,8.920474e-10, 
2019-11-06 06:22:30.000,2.514413e-07,3.014425e-08,1.828872e-09,8.084359e-10, 
2019-11-06 06:37:30.000,2.634134e-07,3.268409e-08,2.298421e-09,1.141972e-09, 
2019-11-06 06:52:30.000,2.407193e-07,2.852770e-08,2.201431e-09,1.164029e-09, 
2019-11-06 07:07:30.000,2.500974e-07,2.885762e-08,2.303295e-09,1.075890e-09, 
2019-11-06 07:22:30.000,2.596685e-07,2.996249e-08,2.302133e-09,1.231353e-09, 
2019-11-06 07:37:30.000,2.890282e-07,2.925200e-08,2.229415e-09,1.129251e-09, 
2019-11-06 07:52:30.000,2.918421e-07,2.979588e-08,2.388179e-09,1.164181e-09, 
2019-11-06 08:07:30.000,2.812517e-07,3.238143e-08,2.685455e-09,1.390109e-09, 
2019-11-06 08:22:30.000,2.667759e-07,2.796027e-08,2.287654e-09,1.088180e-09, 
2019-11-06 08:37:30.000,2.790586e-07,3.022497e-08,2.362728e-09,1.151541e-09, 
2019-11-06 08:52:30.000,2.804444e-07,2.907566e-08,2.369951e-09,1.140251e-09, 
2019-11-06 09:07:30.000,2.507932e-07,2.820402e-08,2.167750e-09,1.003062e-09, 
2019-11-06 09:22:30.000,2.862375e-07,2.628416e-08,2.280747e-09,1.124751e-09, 
2019-11-06 09:37:30.000,2.813383e-07,2.870333e-08,2.277009e-09,9.771176e-10, 
2019-11-06 09:52:30.000,2.702731e-07,2.699687e-08,2.160366e-09,1.069784e-09, 
2019-11-06 10:07:30.000,2.681408e-07,2.732489e-08,2.516381e-09,1.192874e-09, 
2019-11-06 10:22:30.000,2.819486e-07,2.368496e-08,2.287455e-09,1.121255e-09, 
2019-11-06 10:37:30.000,2.873580e-07,2.966274e-08,2.382778e-09,1.104314e-09, 
2019-11-06 10:52:30.000,2.729183e-07,2.740899e-08,2.230269e-09,1.064178e-09, 
2019-11-06 11:07:30.000,2.606839e-07,2.609015e-08,2.126776e-09,1.036867e-09, 
2019-11-06 11:22:30.000,2.839756e-07,2.667067e-08,1.896927e-09,1.070446e-09, 
2019-11-06 11:37:30.000,2.957392e-07,2.750970e-08,1.965419e-09,9.407946e-10, 
2019-11-06 11:52:30.000,2.851342e-07,2.596440e-08,1.941698e-09,1.051575e-09, 
2019-11-06 12:07:30.000,2.659311e-07,2.818194e-08,1.738634e-09,1.049227e-09, 
2019-11-06 12:22:30.000,3.057687e-07,2.870424e-08,1.954582e-09,1.114663e-09, 
2019-11-06 12:37:30.000,2.647432e-07,2.724154e-08,2.229984e-09,1.075357e-09, 
2019-11-06 12:52:30.000,3.001299e-07,3.075216e-08,2.108167e-09,1.068884e-09, 
2019-11-06 13:07:30.000,2.712008e-07,3.031402e-08,1.904256e-09,1.045545e-09, 
2019-11-06 13:22:30.000,2.745789e-07,2.922736e-08,1.819768e-09,8.086175e-10, 
2019-11-06 13:37:30.000,2.876630e-07,2.994408e-08,2.119400e-09,9.599956e-10, 
2019-11-06 13:52:30.000,2.960728e-07,2.903142e-08,1.863186e-09,9.033010e-10, 
2019-11-06 14:07:30.000,2.996591e-07,2.982708e-08,1.972462e-09,8.954912e-10, 
2019-11-06 14:22:30.000,3.497598e-07,3.147481e-08,1.902553e-09,1.018067e-09, 
2019-11-06 14:37:30.000,3.005933e-07,3.217856e-08,1.947308e-09,9.536086e-10, 
2019-11-06 14:52:30.000,2.932248e-07,3.079973e-08,2.003388e-09,1.024596e-09, 
2019-11-06 15:07:30.000,3.067062e-07,3.168460e-08,2.107662e-09,9.500978e-10, 
2019-11-06 15:22:30.000,3.002137e-07,3.033298e-08,1.963549e-09,8.997514e-10, 
2019-11-06 15:37:30.000,3.152023e-07,2.659950e-08,1.586841e-09,9.445023e-10, 
2019-11-06 15:52:30.000,3.071482e-07,2.540293e-08,1.666567e-09,9.223024e-10, 
2019-11-06 16:07:30.000,3.245284e-07,2.783478e-08,1.580982e-09,9.724599e-10, 
2019-11-06 16:22:30.000,3.385198e-07,2.635776e-08,1.488128e-09,9.090247e-10, 
2019-11-06 16:37:30.000,3.333781e-07,2.578923e-08,1.467033e-09,9.477593e-10, 
2019-11-06 16:52:30.000,3.015296e-07,2.569036e-08,1.525995e-09,9.813318e-10, 
2019-11-06 17:07:30.000,3.392858e-07,2.699474e-08,1.525441e-09,9.932266e-10, 
2019-11-06 17:22:30.000,3.324806e-07,3.022097e-08,1.446460e-09,9.691724e-10, 
2019-11-06 17:37:30.000,3.294603e-07,2.953329e-08,1.457803e-09,9.625135e-10, 
2019-11-06 17:52:30.000,3.648711e-07,3.148373e-08,1.532349e-09,1.035350e-09, 
2019-11-06 18:07:30.000,3.933408e-07,3.054215e-08,1.401485e-09,9.017973e-10, 
2019-11-06 18:22:30.000,3.564548e-07,2.711890e-08,1.438309e-09,7.964226e-10, 
2019-11-06 18:37:30.000,3.496601e-07,2.727976e-08,1.345843e-09,8.504683e-10, 
2019-11-06 18:52:30.000,3.497329e-07,2.803603e-08,1.358462e-09,7.991717e-10, 
2019-11-06 19:07:30.000,3.488451e-07,2.928124e-08,1.347826e-09,8.703605e-10, 
2019-11-06 19:22:30.000,3.481130e-07,2.944611e-08,1.240564e-09,7.606347e-10, 
2019-11-06 19:37:30.000,3.596621e-07,3.011468e-08,1.206920e-09,6.539963e-10, 
2019-11-06 19:52:30.000,3.400175e-07,2.956383e-08,1.143727e-09,6.064074e-10, 
2019-11-06 20:07:30.000,3.392918e-07,2.627115e-08,1.384997e-09,5.712509e-10, 
2019-11-06 20:22:30.000,3.002600e-07,2.617080e-08,1.337133e-09,6.036908e-10, 
2019-11-06 20:37:30.000,3.061423e-07,2.509786e-08,1.502807e-09,5.627481e-10, 
2019-11-06 20:52:30.000,2.982387e-07,2.278113e-08,1.672202e-09,5.837417e-10, 
2019-11-06 21:07:30.000,2.724401e-07,2.058513e-08,1.098601e-09,4.184595e-10, 
2019-11-06 21:22:30.000,2.767519e-07,1.928809e-08,9.972352e-10,3.600050e-10, 
2019-11-06 21:37:30.000,2.663641e-07,1.959228e-08,1.007276e-09,4.018165e-10, 
2019-11-06 21:52:30.000,2.737223e-07,1.982919e-08,9.927733e-10,3.401127e-10, 
2019-11-06 22:07:30.000,2.570151e-07,2.022735e-08,1.006768e-09,2.907663e-10, 
2019-11-06 22:22:30.000,2.460191e-07,2.066579e-08,1.021767e-09,3.070286e-10, 
