,4.0-14.0,5.0-20.0
2019-11-01 10:14:56.870000,1.55789481546e-08,1.15043396057e-08
2019-11-01 10:29:56.870000,1.08992327766e-08,8.14757217958e-09
2019-11-01 10:44:56.870000,1.14257278498e-08,8.48848365762e-09
2019-11-01 10:59:56.870000,1.13139793238e-08,8.61074578516e-09
2019-11-01 11:14:56.870000,1.2421970151e-08,8.62871603805e-09
2019-11-01 11:29:56.870000,1.25690729139e-08,8.73466938145e-09
2019-11-01 11:44:56.870000,1.10981884839e-08,8.50182537662e-09
2019-11-01 11:59:56.870000,1.31431512934e-08,8.7136733847e-09
2019-11-01 12:14:56.870000,1.25253489455e-08,8.17949938879e-09
2019-11-01 12:29:56.870000,1.23258333004e-08,8.1783931656e-09
2019-11-01 12:44:56.870000,1.07161747457e-08,7.67090473068e-09
2019-11-01 12:59:56.870000,1.15274639902e-08,7.92247258869e-09
2019-11-01 13:14:56.870000,1.37474431595e-08,8.43322934244e-09
2019-11-01 13:29:56.870000,1.35512350386e-08,9.03766396784e-09
2019-11-01 13:44:56.870000,1.22917150176e-08,9.22423166677e-09
2019-11-01 13:59:56.870000,1.01158544002e-08,7.9947671337e-09
2019-11-01 14:14:56.870000,1.00067788532e-08,7.97395754451e-09
2019-11-01 14:29:56.870000,1.23129594256e-08,8.90710917715e-09
2019-11-01 14:44:56.870000,1.06479550671e-08,7.82059067565e-09
2019-11-01 14:59:56.870000,9.5421973799e-09,7.6233903112e-09
2019-11-01 15:14:56.870000,8.61520318417e-09,7.0582235637e-09
2019-11-01 15:29:56.870000,7.98132053332e-09,6.22832854822e-09
2019-11-01 15:44:56.870000,8.04064988727e-09,6.12868557469e-09
2019-11-01 15:59:56.870000,9.11529867096e-09,6.59430453366e-09
2019-11-01 16:14:56.870000,9.13253733412e-09,6.82458505313e-09
2019-11-01 16:29:56.870000,6.94045144485e-09,5.87288819056e-09
2019-11-01 16:44:56.870000,6.66279908301e-09,5.59061967187e-09
2019-11-01 16:59:56.870000,6.40069794809e-09,5.31992284652e-09
2019-11-01 17:14:56.870000,6.20801167225e-09,5.07138164984e-09
2019-11-01 17:29:56.870000,6.72497083213e-09,5.58835519619e-09
2019-11-01 17:44:56.870000,6.27886242668e-09,5.19164105711e-09
2019-11-01 17:59:56.870000,5.80469522532e-09,4.8844868795e-09
2019-11-01 18:14:56.870000,5.23042579703e-09,4.36898060697e-09
2019-11-01 18:29:56.870000,4.90194403508e-09,4.08592385711e-09
2019-11-01 18:44:56.870000,4.66641875897e-09,3.89178729233e-09
2019-11-01 18:59:56.870000,4.30706609103e-09,3.55090720494e-09
2019-11-01 19:14:56.870000,3.9357393955e-09,3.21666171239e-09
2019-11-01 19:29:56.870000,3.66434803361e-09,2.98277727252e-09
2019-11-01 19:44:56.870000,3.82381437588e-09,3.13229045108e-09
2019-11-01 19:59:56.870000,3.75722230073e-09,3.03541440803e-09
2019-11-01 20:14:56.870000,3.41363143132e-09,2.73219119834e-09
2019-11-01 20:29:56.870000,3.1410654859e-09,2.50012209626e-09
2019-11-01 20:44:56.870000,3.06364847869e-09,2.42757191293e-09
2019-11-01 20:59:56.870000,3.34251508931e-09,2.65268642228e-09
2019-11-01 21:14:56.870000,3.52239420958e-09,2.83895730203e-09
2019-11-01 21:29:56.870000,2.95944558137e-09,2.34971472677e-09
2019-11-01 21:44:56.870000,3.09012246053e-09,2.4469948162e-09
2019-11-01 21:59:56.870000,2.98519824905e-09,2.40604506913e-09
2019-11-01 22:14:56.870000,2.68252729665e-09,2.19086790298e-09
2019-11-01 22:29:56.870000,2.51050098411e-09,2.03153633699e-09
2019-11-01 22:44:56.870000,2.45717135185e-09,1.91082990728e-09
2019-11-01 22:59:56.870000,2.38148614731e-09,1.90404142163e-09
2019-11-01 23:14:56.870000,2.22184080781e-09,1.81299312087e-09
2019-11-01 23:29:56.870000,1.90377320269e-09,1.50865113824e-09
2019-11-01 23:44:56.870000,1.93129215153e-09,1.55835661028e-09
2019-11-01 23:59:56.870000,2.01256702352e-09,1.63151439912e-09
2019-11-02 00:14:55.289999,1.82681974265e-09,1.48278628111e-09
2019-11-02 00:29:55.289999,1.86079677091e-09,1.53975634196e-09
2019-11-02 00:44:55.289999,2.19035965614e-09,1.82790133012e-09
2019-11-02 00:59:55.289999,1.59816526668e-09,1.26330817942e-09
2019-11-02 01:14:55.289999,1.7734774064e-09,1.4195994485e-09
2019-11-02 01:29:55.289999,1.78448746004e-09,1.44603294375e-09
2019-11-02 01:44:55.289999,1.74626267364e-09,1.34794262338e-09
2019-11-02 01:59:55.289999,1.94026644046e-09,1.50984902766e-09
2019-11-02 02:14:55.289999,2.06940313904e-09,1.56034783004e-09
2019-11-02 02:29:55.289999,2.00449616314e-09,1.48456922345e-09
2019-11-02 02:44:55.289999,2.52220173e-09,1.93814361903e-09
2019-11-02 02:59:55.289999,2.69207378736e-09,1.94139240176e-09
2019-11-02 03:14:55.289999,2.57238186054e-09,1.80765415942e-09
2019-11-02 03:29:55.289999,4.33394685538e-09,3.25339766147e-09
2019-11-02 03:44:55.289999,4.89975999073e-09,3.7861687966e-09
2019-11-02 03:59:55.289999,6.17068619105e-09,3.85373368418e-09
2019-11-02 04:14:55.289999,7.73095700552e-09,5.08433020371e-09
2019-11-02 04:29:55.289999,6.02156590357e-09,4.47293021301e-09
2019-11-02 04:44:55.289999,6.266219128e-09,4.69212379704e-09
2019-11-02 04:59:55.289999,9.30699195675e-09,6.53360974343e-09
2019-11-02 05:14:55.289999,9.15229473095e-09,6.50543533515e-09
2019-11-02 05:29:55.289999,7.48144611332e-09,5.33642589586e-09
2019-11-02 05:44:55.289999,8.05376571478e-09,6.10853472581e-09
2019-11-02 05:59:55.289999,8.71040270607e-09,6.212371342e-09
2019-11-02 06:14:55.289999,8.5389694899e-09,5.99010589961e-09
2019-11-02 06:29:55.289999,8.70049743873e-09,6.01506002465e-09
2019-11-02 06:44:55.289999,9.0217588455e-09,6.13969126671e-09
2019-11-02 06:59:55.289999,9.38008436477e-09,5.99884917915e-09
2019-11-02 07:14:55.289999,8.57249248804e-09,5.68737449285e-09
2019-11-02 07:29:55.289999,8.04326357702e-09,5.76126953933e-09
2019-11-02 07:44:55.289999,8.69313534545e-09,6.71651889294e-09
2019-11-02 07:59:55.289999,8.32892877672e-09,5.94760248748e-09
2019-11-02 08:14:55.289999,1.02315231475e-08,6.77831410022e-09
2019-11-02 08:29:55.289999,1.02287662997e-08,7.0585609077e-09
2019-11-02 08:44:55.289999,9.76296161667e-09,6.79228754825e-09
2019-11-02 08:59:55.289999,8.60697228473e-09,6.22216555117e-09
2019-11-02 09:14:55.289999,1.02848122077e-08,6.73664186337e-09
2019-11-02 09:29:55.289999,8.87451209455e-09,6.08622896332e-09
2019-11-02 09:44:55.289999,7.787272952e-09,5.81959640156e-09
2019-11-02 09:59:55.289999,8.27691720974e-09,6.31983200757e-09
2019-11-02 10:14:55.289999,8.10320661904e-09,6.00338900411e-09
2019-11-02 10:29:55.289999,8.11574684945e-09,5.78434160333e-09
2019-11-02 10:44:55.289999,8.1189399308e-09,5.70881681025e-09
2019-11-02 10:59:55.289999,7.66652951552e-09,5.67049068704e-09
2019-11-02 11:14:55.289999,7.4182082847e-09,5.79767218348e-09
2019-11-02 11:29:55.289999,7.15283276593e-09,5.46741138052e-09
2019-11-02 11:44:55.289999,7.18375177029e-09,5.54763671077e-09
2019-11-02 11:59:55.289999,7.23732970168e-09,5.70750881297e-09
2019-11-02 12:14:55.289999,7.53210296238e-09,6.03238998818e-09
2019-11-02 12:29:55.289999,7.09303350617e-09,6.04260528527e-09
2019-11-02 12:44:55.289999,6.72186627222e-09,5.56297782222e-09
2019-11-02 12:59:55.289999,6.65081576044e-09,5.14002854198e-09
2019-11-02 13:14:55.289999,6.94724697804e-09,5.45800601535e-09
2019-11-02 13:29:55.289999,7.34876001038e-09,5.81995621227e-09
2019-11-02 13:44:55.289999,7.18122363293e-09,5.52779250294e-09
2019-11-02 13:59:55.289999,7.43722191614e-09,5.64372870557e-09
2019-11-02 14:14:55.289999,7.73717900019e-09,6.53329613399e-09
2019-11-02 14:29:55.289999,6.77576111944e-09,5.83206904739e-09
2019-11-02 14:44:55.289999,6.40028713947e-09,5.44248837609e-09
2019-11-02 14:59:55.289999,6.26243157339e-09,5.2500386402e-09
2019-11-02 15:14:55.289999,6.49593291277e-09,5.43290871931e-09
2019-11-02 15:29:55.289999,6.68067584893e-09,5.72136080929e-09
2019-11-02 15:44:55.289999,6.046215623e-09,5.24860124586e-09
2019-11-02 15:59:55.289999,6.0517060362e-09,5.1562147182e-09
2019-11-02 16:14:55.289999,7.59477066789e-09,5.88424628709e-09
2019-11-02 16:29:55.289999,6.7575826501e-09,5.38413537587e-09
2019-11-02 16:44:55.289999,5.62232232227e-09,4.61675049619e-09
2019-11-02 16:59:55.289999,5.68329528263e-09,4.93070723932e-09
2019-11-02 17:14:55.289999,4.99876275444e-09,4.20451976524e-09
2019-11-02 17:29:55.289999,4.69915110132e-09,3.86156729043e-09
2019-11-02 17:44:55.289999,4.76075327826e-09,3.90582442325e-09
2019-11-02 17:59:55.289999,4.88315939141e-09,4.11390908802e-09
2019-11-02 18:14:55.289999,4.5916714822e-09,3.87131684355e-09
2019-11-02 18:29:55.289999,4.29124625247e-09,3.50376984392e-09
2019-11-02 18:44:55.289999,4.19930111811e-09,3.41418417967e-09
2019-11-02 18:59:55.289999,4.00437722324e-09,3.29438382706e-09
2019-11-02 19:14:55.289999,3.99899877894e-09,3.3266247084e-09
2019-11-02 19:29:55.289999,3.53176961055e-09,2.92410081448e-09
2019-11-02 19:44:55.289999,3.62725568492e-09,2.88342525863e-09
2019-11-02 19:59:55.289999,4.62929907013e-09,3.21886199559e-09
2019-11-02 20:14:55.289999,3.42692005318e-09,2.58065634354e-09
2019-11-02 20:29:55.289999,3.90236209791e-09,3.0261516508e-09
2019-11-02 20:44:55.289999,3.16464000947e-09,2.60342717107e-09
2019-11-02 20:59:55.289999,3.1322805297e-09,2.57165379353e-09
2019-11-02 21:14:55.289999,3.52053707021e-09,2.964231974e-09
2019-11-02 21:29:55.289999,3.34524655004e-09,2.82664518033e-09
2019-11-02 21:44:55.289999,2.91811257762e-09,2.36567633925e-09
2019-11-02 21:59:55.289999,2.7413267739e-09,2.21695632032e-09
2019-11-02 22:14:55.289999,2.43532289117e-09,2.00522038164e-09
2019-11-02 22:29:55.289999,2.88969076979e-09,2.39212698279e-09
2019-11-02 22:44:55.289999,2.75882469829e-09,2.26282284331e-09
2019-11-02 22:59:55.289999,2.54424494599e-09,1.7978320698e-09
2019-11-02 23:14:55.289999,2.3913367939e-09,1.7041810006e-09
2019-11-02 23:29:55.289999,2.00140392151e-09,1.57754904329e-09
2019-11-02 23:44:55.289999,2.0544029661e-09,1.64653959406e-09
2019-11-02 23:59:55.289999,2.57421978426e-09,2.23272960102e-09
2019-11-02 23:59:56.809999,2.57460761125e-09,2.2332854527e-09
2019-11-03 00:14:56.809999,1.88754379368e-09,1.48922563393e-09
2019-11-03 00:29:56.809999,1.83024510901e-09,1.45026134589e-09
2019-11-03 00:44:56.809999,2.83033305257e-09,2.59835473308e-09
2019-11-03 00:59:56.809999,2.94844742809e-09,2.61737632732e-09
2019-11-03 01:14:56.809999,1.78370630326e-09,1.34977093096e-09
2019-11-03 01:29:56.809999,2.07536350911e-09,1.40172946756e-09
2019-11-03 01:44:56.809999,2.61109568931e-09,2.25031135409e-09
2019-11-03 01:59:56.809999,2.17396795318e-09,1.86675556458e-09
2019-11-03 02:14:56.809999,2.08282545098e-09,1.72954974214e-09
2019-11-03 02:29:56.809999,2.29363261491e-09,1.92062183904e-09
2019-11-03 02:44:56.809999,2.28949381953e-09,1.90842176814e-09
2019-11-03 02:59:56.809999,2.08000622816e-09,1.71737707889e-09
2019-11-03 03:14:56.809999,2.1894477522e-09,1.75120505987e-09
2019-11-03 03:29:56.809999,2.17387550864e-09,1.69839951353e-09
2019-11-03 03:44:56.809999,2.20022950628e-09,1.76990926254e-09
2019-11-03 03:59:56.809999,2.57215235315e-09,2.06982512258e-09
2019-11-03 04:14:56.809999,3.02175339859e-09,2.44120770414e-09
2019-11-03 04:29:56.809999,3.4497728131e-09,2.86510976545e-09
2019-11-03 04:44:56.809999,3.33290622413e-09,2.68762429275e-09
2019-11-03 04:59:56.809999,4.3808083439e-09,3.16577357836e-09
2019-11-03 05:14:56.809999,5.16750677304e-09,3.82490153843e-09
2019-11-03 05:29:56.809999,4.65607102203e-09,3.49573712131e-09
2019-11-03 05:44:56.809999,4.8353655254e-09,3.41874364415e-09
2019-11-03 05:59:56.809999,4.25688858024e-09,3.23658817471e-09
2019-11-03 06:14:56.809999,4.74160557994e-09,3.8201451642e-09
2019-11-03 06:29:56.809999,5.27160750279e-09,4.29976437415e-09
2019-11-03 06:44:56.809999,5.56658741551e-09,4.45926088945e-09
2019-11-03 06:59:56.809999,5.61744211298e-09,4.51971830167e-09
2019-11-03 07:14:56.809999,5.28782399619e-09,4.40312509756e-09
2019-11-03 07:29:56.809999,5.57866655006e-09,4.57657032415e-09
2019-11-03 07:44:56.809999,5.7662391772e-09,4.6674424608e-09
2019-11-03 07:59:56.809999,6.2554167807e-09,5.17543594607e-09
2019-11-03 08:14:56.809999,6.49830738595e-09,5.43368686502e-09
2019-11-03 08:29:56.809999,6.23909210774e-09,4.95609270216e-09
2019-11-03 08:44:56.809999,6.63400569645e-09,5.18610646419e-09
2019-11-03 08:59:56.809999,6.36465387912e-09,5.15574186216e-09
2019-11-03 09:14:56.809999,6.13494268007e-09,5.02816272961e-09
2019-11-03 09:29:56.809999,5.74236639673e-09,4.81962735543e-09
2019-11-03 09:44:56.809999,5.96201196366e-09,5.02108060065e-09
2019-11-03 09:59:56.809999,6.28167347939e-09,5.42008641995e-09
2019-11-03 10:14:56.809999,5.80527893955e-09,4.96267953692e-09
2019-11-03 10:29:56.809999,5.74127186153e-09,4.90031001586e-09
2019-11-03 10:44:56.809999,5.9534370707e-09,5.02288898003e-09
2019-11-03 10:59:56.809999,5.37764773355e-09,4.38526877111e-09
2019-11-03 11:14:56.809999,5.08214927561e-09,4.16255636044e-09
2019-11-03 11:29:56.809999,5.31285740075e-09,4.48542825173e-09
2019-11-03 11:44:56.809999,5.58445222254e-09,4.7792824488e-09
2019-11-03 11:59:56.809999,6.41977684742e-09,5.67773670956e-09
2019-11-03 12:14:56.809999,5.74069052033e-09,5.05716021409e-09
2019-11-03 12:29:56.809999,5.03610644856e-09,4.32118948453e-09
2019-11-03 12:44:56.809999,5.26494018558e-09,4.52059558309e-09
2019-11-03 12:59:56.809999,5.33341991117e-09,4.59006077374e-09
2019-11-03 13:14:56.809999,5.29740682331e-09,4.53261817984e-09
2019-11-03 13:29:56.809999,5.64442661249e-09,4.79294483877e-09
2019-11-03 13:44:56.809999,5.8959897113e-09,4.98268716402e-09
2019-11-03 13:59:56.809999,5.67901812666e-09,4.84594391514e-09
2019-11-03 14:14:56.809999,6.02450032991e-09,5.18641388635e-09
2019-11-03 14:29:56.809999,6.12425949588e-09,5.25369936844e-09
2019-11-03 14:44:56.809999,5.68775163643e-09,4.7765852338e-09
2019-11-03 14:59:56.809999,5.70310822097e-09,4.74123233756e-09
2019-11-03 15:14:56.809999,6.1681418402e-09,5.17420826589e-09
2019-11-03 15:29:56.809999,6.25448604761e-09,5.26658201048e-09
2019-11-03 15:44:56.809999,5.66170736128e-09,4.87303970519e-09
2019-11-03 15:59:56.809999,5.63211565305e-09,4.82778381244e-09
2019-11-03 16:14:56.809999,5.55686281768e-09,4.66921848557e-09
2019-11-03 16:29:56.809999,5.85573885282e-09,4.93881216415e-09
2019-11-03 16:44:56.809999,5.39062725364e-09,4.5258813076e-09
2019-11-03 16:59:56.809999,5.60920695818e-09,4.72087408828e-09
2019-11-03 17:14:56.809999,5.2362622316e-09,4.3140042272e-09
2019-11-03 17:29:56.809999,4.61216482032e-09,3.82505079375e-09
2019-11-03 17:44:56.809999,4.67551764018e-09,3.79227689739e-09
2019-11-03 17:59:56.809999,4.52887302791e-09,3.75192402705e-09
2019-11-03 18:14:56.809999,4.32777997317e-09,3.54729468111e-09
2019-11-03 18:29:56.809999,3.99791998605e-09,3.18668373784e-09
2019-11-03 18:44:56.809999,3.87187930481e-09,3.06362769715e-09
2019-11-03 18:59:56.809999,4.66186685621e-09,3.86253824834e-09
2019-11-03 19:14:56.809999,3.83547627005e-09,3.20006686262e-09
2019-11-03 19:29:56.809999,3.31256459896e-09,2.73986330495e-09
2019-11-03 19:44:56.809999,3.19813689203e-09,2.62568217656e-09
2019-11-03 19:59:56.809999,2.99997371635e-09,2.44691347028e-09
2019-11-03 20:14:56.809999,3.92510882006e-09,3.45340394555e-09
2019-11-03 20:29:56.809999,3.76513388431e-09,3.2683360382e-09
2019-11-03 20:44:56.809999,2.77398977041e-09,2.24271671855e-09
2019-11-03 20:59:56.809999,3.28797454049e-09,2.82189872949e-09
2019-11-03 21:14:56.809999,2.70782317472e-09,2.23090204211e-09
2019-11-03 21:29:56.809999,2.32672995743e-09,1.86034092828e-09
2019-11-03 21:44:56.809999,2.43378216044e-09,2.0062464016e-09
2019-11-03 21:59:56.809999,2.79740589163e-09,2.41437354083e-09
2019-11-03 22:14:56.809999,2.30972856203e-09,1.9168034977e-09
2019-11-03 22:29:56.809999,2.17301730901e-09,1.74054164241e-09
2019-11-03 22:44:56.809999,2.84951854361e-09,2.22751630886e-09
2019-11-03 22:59:56.809999,2.28465672197e-09,1.78323361297e-09
2019-11-03 23:14:56.809999,2.56405428866e-09,2.15520095482e-09
2019-11-03 23:29:56.809999,2.28277775541e-09,1.94131285022e-09
2019-11-03 23:44:56.809999,1.62933072691e-09,1.27072029668e-09
2019-11-03 23:59:56.809999,1.47308057043e-09,1.1812547761e-09
2019-11-04 00:14:55.550000,1.6592573303e-09,1.25875782188e-09
2019-11-04 00:29:55.550000,1.65609476869e-09,1.24551117034e-09
2019-11-04 00:44:55.550000,2.2652923931e-09,1.71063092657e-09
2019-11-04 00:59:55.550000,2.21181309319e-09,1.67486341863e-09
2019-11-04 01:14:55.550000,1.65387204289e-09,1.33414284669e-09
2019-11-04 01:29:55.550000,1.4865996599e-09,1.15474694751e-09
2019-11-04 01:44:55.550000,1.78248309334e-09,1.26937847498e-09
2019-11-04 01:59:55.550000,2.47647535888e-09,1.59167725822e-09
2019-11-04 02:14:55.550000,2.34401737635e-09,1.52075080411e-09
2019-11-04 02:29:55.550000,1.78939271611e-09,1.26086860937e-09
2019-11-04 02:44:55.550000,2.68098590381e-09,2.16468297165e-09
2019-11-04 02:59:55.550000,5.50470752174e-09,4.36011203754e-09
2019-11-04 03:14:55.550000,5.50444354361e-09,4.42692049398e-09
2019-11-04 03:29:55.550000,6.29817034308e-09,5.2080863663e-09
2019-11-04 03:44:55.550000,5.80027992204e-09,4.52134524964e-09
2019-11-04 03:59:55.550000,8.26591290883e-09,5.99862112388e-09
2019-11-04 04:14:55.550000,9.82053822774e-09,6.98448686158e-09
2019-11-04 04:29:55.550000,1.0807718888e-08,8.14823381925e-09
2019-11-04 04:44:55.550000,1.22019336564e-08,9.16747294331e-09
2019-11-04 04:59:55.550000,1.26324384565e-08,8.69161173623e-09
2019-11-04 05:14:55.550000,1.19058472053e-08,8.50175006039e-09
2019-11-04 05:29:55.550000,1.31276552992e-08,8.98678801235e-09
2019-11-04 05:44:55.550000,1.31149489284e-08,9.76452077185e-09
2019-11-04 05:59:55.550000,1.19045677317e-08,8.96283064115e-09
2019-11-04 06:14:55.550000,1.4064225864e-08,9.27085672478e-09
2019-11-04 06:29:55.550000,1.46125191678e-08,9.45393695292e-09
2019-11-04 06:44:55.550000,1.25742977873e-08,8.90672516988e-09
2019-11-04 06:59:55.550000,1.3447619221e-08,9.47627652286e-09
2019-11-04 07:14:55.550000,1.2731162068e-08,9.16445977368e-09
2019-11-04 07:29:55.550000,1.16268531077e-08,8.87711775042e-09
2019-11-04 07:44:55.550000,1.18515424152e-08,8.68981066002e-09
2019-11-04 07:59:55.550000,1.46710380776e-08,1.13426978046e-08
2019-11-04 08:14:55.550000,1.48177082475e-08,1.17780759436e-08
2019-11-04 08:29:55.550000,1.38858649315e-08,9.49998105041e-09
2019-11-04 08:44:55.550000,1.46572818183e-08,1.08289690603e-08
2019-11-04 08:59:55.550000,1.41527956572e-08,1.13321371155e-08
2019-11-04 09:14:55.550000,1.38881356141e-08,1.04216440279e-08
2019-11-04 09:29:55.550000,1.35018657427e-08,1.02001044879e-08
2019-11-04 09:44:55.550000,1.22447913336e-08,8.84524468671e-09
2019-11-04 09:59:55.550000,1.39255773668e-08,9.31392472702e-09
2019-11-04 10:14:55.550000,1.39644200365e-08,9.7435364883e-09
2019-11-04 10:29:55.550000,1.43114605532e-08,9.9581983362e-09
2019-11-04 10:44:55.550000,1.38050000144e-08,1.0084675618e-08
2019-11-04 10:59:55.550000,1.15729922127e-08,8.78037828125e-09
2019-11-04 11:14:55.550000,1.14032043277e-08,8.59890711178e-09
2019-11-04 11:29:55.550000,1.27077620717e-08,8.81263873132e-09
2019-11-04 11:44:55.550000,1.21168346613e-08,8.4858078471e-09
2019-11-04 11:59:55.550000,1.1851987712e-08,8.55243591088e-09
2019-11-04 12:14:55.550000,1.0733027069e-08,7.92071216439e-09
2019-11-04 12:29:55.550000,1.09727186768e-08,8.11628805695e-09
2019-11-04 12:44:55.550000,1.09297958752e-08,8.1361665168e-09
2019-11-04 12:59:55.550000,1.12613402014e-08,8.43718570187e-09
2019-11-04 13:14:55.550000,1.11648523437e-08,8.34200677632e-09
2019-11-04 13:29:55.550000,1.1587373806e-08,8.79494718876e-09
2019-11-04 13:44:55.550000,1.18022616096e-08,8.95419835899e-09
2019-11-04 13:59:55.550000,1.02505239461e-08,7.83451785006e-09
2019-11-04 14:14:55.550000,8.83954535972e-09,6.8573095674e-09
2019-11-04 14:29:55.550000,1.13993698551e-08,8.25748642937e-09
2019-11-04 14:44:55.550000,1.0772209949e-08,7.88470254844e-09
2019-11-04 14:59:55.550000,8.13019840906e-09,6.42460656247e-09
2019-11-04 15:14:55.550000,7.7373573191e-09,6.14277897631e-09
2019-11-04 15:29:55.550000,7.68498109435e-09,6.0115552732e-09
2019-11-04 15:44:55.550000,7.40232958655e-09,5.88622889103e-09
2019-11-04 15:59:55.550000,6.97266010666e-09,5.65386089993e-09
2019-11-04 16:14:55.550000,8.58892657771e-09,7.05428199663e-09
2019-11-04 16:29:55.550000,8.59081336944e-09,7.17042042956e-09
2019-11-04 16:44:55.550000,6.9049914797e-09,5.82149813605e-09
2019-11-04 16:59:55.550000,6.59605456097e-09,5.38584029003e-09
2019-11-04 17:14:55.550000,6.31351223683e-09,5.14674970133e-09
2019-11-04 17:29:55.550000,6.53527358081e-09,5.60204033331e-09
2019-11-04 17:44:55.550000,6.2894310994e-09,5.40623344819e-09
2019-11-04 17:59:55.550000,5.5858277406e-09,4.60033072728e-09
2019-11-04 18:14:55.550000,4.88883696554e-09,3.89562655878e-09
2019-11-04 18:29:55.550000,4.7765864785e-09,3.93781269838e-09
2019-11-04 18:44:55.550000,4.78875070026e-09,3.89903678229e-09
2019-11-04 18:59:55.550000,4.37172759789e-09,3.51129054102e-09
2019-11-04 19:14:55.550000,3.86320033358e-09,3.12942479345e-09
2019-11-04 19:29:55.550000,3.70173138219e-09,3.02110178778e-09
2019-11-04 19:44:55.550000,4.16838693288e-09,3.5673688626e-09
2019-11-04 19:59:55.550000,3.94352237535e-09,3.37983831711e-09
2019-11-04 20:14:55.550000,3.11439131683e-09,2.55269827518e-09
2019-11-04 20:29:55.550000,3.77651907599e-09,3.14609690763e-09
2019-11-04 20:44:55.550000,3.84273570507e-09,3.18809285395e-09
2019-11-04 20:59:55.550000,3.24761755169e-09,2.66463317537e-09
2019-11-04 21:14:55.550000,3.21659196491e-09,2.7634873052e-09
2019-11-04 21:29:55.550000,2.86656117139e-09,2.31949947854e-09
2019-11-04 21:44:55.550000,2.84774138903e-09,2.29795672313e-09
2019-11-04 21:59:55.550000,2.55195146735e-09,2.026318926e-09
2019-11-04 22:14:55.550000,2.31237422566e-09,1.89630580419e-09
2019-11-04 22:29:55.550000,2.22315949321e-09,1.792236415e-09
2019-11-04 22:44:55.550000,2.14236214072e-09,1.71660953423e-09
2019-11-04 22:59:55.550000,2.17858975964e-09,1.87619989725e-09
2019-11-04 23:14:55.550000,2.33825791924e-09,1.99902806368e-09
2019-11-04 23:29:55.550000,3.3371809624e-09,2.90992705592e-09
2019-11-04 23:44:55.550000,2.87832155491e-09,2.39882951969e-09
2019-11-04 23:59:55.550000,2.37398497652e-09,1.93458059814e-09
2019-11-04 23:59:58.969999,2.37523035191e-09,1.93436667351e-09
2019-11-05 00:14:58.969999,2.07576362207e-09,1.65350284359e-09
2019-11-05 00:29:58.969999,1.70175182427e-09,1.32652509045e-09
2019-11-05 00:44:58.969999,1.66999638226e-09,1.2510069175e-09
2019-11-05 00:59:58.969999,1.48573891996e-09,1.11581151748e-09
2019-11-05 01:14:58.969999,3.14338620069e-09,2.8312702286e-09
2019-11-05 01:29:58.969999,3.26880987399e-09,2.90471548682e-09
2019-11-05 01:44:58.969999,2.36126512774e-09,1.98033625757e-09
2019-11-05 01:59:58.969999,3.00760115392e-09,2.76584069737e-09
2019-11-05 02:14:58.969999,2.2130613946e-09,1.91324529792e-09
2019-11-05 02:29:58.969999,2.01122709863e-09,1.38948058559e-09
2019-11-05 02:44:58.969999,2.69557322739e-09,1.74931877545e-09
2019-11-05 02:59:58.969999,3.28934851239e-09,2.22598822678e-09
2019-11-05 03:14:58.969999,5.31657947913e-09,3.97591470539e-09
2019-11-05 03:29:58.969999,6.30567015305e-09,4.64442328354e-09
2019-11-05 03:44:58.969999,5.71676277031e-09,4.35216542061e-09
2019-11-05 03:59:58.969999,7.57903779214e-09,6.07766443997e-09
2019-11-05 04:14:58.969999,8.79656030042e-09,6.64248317062e-09
2019-11-05 04:29:58.969999,1.15708750262e-08,8.06778169024e-09
2019-11-05 04:44:58.969999,1.20088053258e-08,7.91525367371e-09
2019-11-05 04:59:58.969999,1.33222536069e-08,9.14298493027e-09
2019-11-05 05:14:58.969999,1.18843059077e-08,8.59623674641e-09
2019-11-05 05:29:58.969999,1.22033888162e-08,9.06136497745e-09
2019-11-05 05:44:58.969999,1.37962224531e-08,9.46835223142e-09
2019-11-05 05:59:58.969999,1.391124495e-08,9.17984585412e-09
2019-11-05 06:14:58.969999,1.40294961858e-08,9.31624232462e-09
2019-11-05 06:29:58.969999,1.51601189776e-08,1.02743601205e-08
2019-11-05 06:44:58.969999,1.50734568652e-08,1.04692982732e-08
2019-11-05 06:59:58.969999,1.51340086728e-08,1.07670973837e-08
2019-11-05 07:14:58.969999,1.41618040876e-08,9.60478317726e-09
2019-11-05 07:29:58.969999,1.56696522678e-08,1.01196958987e-08
2019-11-05 07:44:58.969999,1.41604294665e-08,9.61198338946e-09
2019-11-05 07:59:58.969999,1.45423745541e-08,9.73887915441e-09
2019-11-05 08:14:58.969999,1.3204445742e-08,8.99571731958e-09
2019-11-05 08:29:58.969999,1.34394756625e-08,8.87885648324e-09
2019-11-05 08:44:58.969999,1.68136630286e-08,9.75085985012e-09
2019-11-05 08:59:58.969999,1.56503371185e-08,8.60551204907e-09
2019-11-05 09:14:58.969999,1.28143937703e-08,8.12271255013e-09
2019-11-05 09:29:58.969999,1.40563360856e-08,9.0487329857e-09
2019-11-05 09:44:58.969999,1.08937992457e-08,7.80034232542e-09
2019-11-05 09:59:58.969999,9.51950763705e-09,6.9237197397e-09
2019-11-05 10:14:58.969999,1.06621104823e-08,8.24671347702e-09
2019-11-05 10:29:58.969999,1.35922930561e-08,1.09273211464e-08
