,4.0-14.0
2019-12-23 17:15:00,1.21273329267e-08
2019-12-23 17:30:00,1.20443421234e-08
2019-12-23 17:45:00,1.0789262243e-08
2019-12-23 18:00:00,1.07922565992e-08
2019-12-23 18:15:00,9.74151735495e-09
2019-12-23 18:30:00,9.24870576041e-09
2019-12-23 18:45:00,9.79094295185e-09
2019-12-23 19:00:00,9.74144500133e-09
2019-12-23 19:15:00,9.99069600936e-09
2019-12-23 19:30:00,9.8198212353e-09
2019-12-23 19:45:00,9.00739160827e-09
2019-12-23 20:00:00,8.61390039739e-09
2019-12-23 20:15:00,9.53715633821e-09
2019-12-23 20:30:00,9.87787144224e-09
2019-12-23 20:45:00,1.00300184842e-08
2019-12-23 21:00:00,9.61509785732e-09
2019-12-23 21:15:00,9.04297988295e-09
2019-12-23 21:30:00,8.19102273439e-09
2019-12-23 21:45:00,8.10266553379e-09
2019-12-23 22:00:00,7.72085453266e-09
2019-12-23 22:15:00,7.8604694887e-09
2019-12-23 22:30:00,8.35055439457e-09
2019-12-23 22:45:00,7.22747098418e-09
2019-12-23 23:00:00,6.92444155531e-09
2019-12-23 23:15:00,6.34981762492e-09
2019-12-23 23:30:00,6.70664735525e-09
2019-12-23 23:45:00,5.75903326798e-09
2019-12-24 00:00:00,4.90332867328e-09
2019-12-24 00:15:00,4.17331530789e-09
2019-12-24 00:30:00,4.45147478974e-09
2019-12-24 00:45:00,3.7783248374e-09
2019-12-24 01:00:00,3.85593990605e-09
2019-12-24 01:15:00,3.3560998778e-09
2019-12-24 01:30:00,3.32348254048e-09
2019-12-24 01:45:00,3.07732748629e-09
2019-12-24 02:00:00,2.76831223563e-09
2019-12-24 02:15:00,3.04439707007e-09
2019-12-24 02:30:00,3.92532333445e-09
2019-12-24 02:45:00,3.87654040778e-09
2019-12-24 03:00:00,3.84076784864e-09
2019-12-24 03:15:00,3.57148046912e-09
2019-12-24 03:30:00,3.24959411732e-09
2019-12-24 03:45:00,3.58395036476e-09
2019-12-24 04:00:00,4.03735288089e-09
2019-12-24 04:15:00,4.52178264403e-09
2019-12-24 04:30:00,5.00448289091e-09
2019-12-24 04:45:00,5.92731967019e-09
2019-12-24 05:00:00,6.65245655994e-09
2019-12-24 05:15:00,7.7454375919e-09
2019-12-24 05:30:00,8.16116306444e-09
2019-12-24 05:45:00,8.11482290048e-09
2019-12-24 06:00:00,8.19079952174e-09
2019-12-24 06:15:00,8.7149217092e-09
2019-12-24 06:30:00,9.41947887932e-09
2019-12-24 06:45:00,9.44318857537e-09
2019-12-24 07:00:00,9.51662582483e-09
2019-12-24 07:15:00,9.81842059708e-09
2019-12-24 07:30:00,1.03348695277e-08
2019-12-24 07:45:00,9.80356182356e-09
2019-12-24 08:00:00,9.65083975144e-09
2019-12-24 08:15:00,1.00572926205e-08
2019-12-24 08:30:00,9.99691799675e-09
2019-12-24 08:45:00,1.01944176647e-08
2019-12-24 09:00:00,1.04222711166e-08
2019-12-24 09:15:00,1.0596049334e-08
2019-12-24 09:30:00,1.05954780259e-08
2019-12-24 09:45:00,1.04987927453e-08
2019-12-24 10:00:00,1.02917150292e-08
2019-12-24 10:15:00,9.97778516482e-09
2019-12-24 10:30:00,1.13192746941e-08
2019-12-24 10:45:00,1.11834554401e-08
2019-12-24 11:00:00,1.13447062277e-08
2019-12-24 11:15:00,1.12390207842e-08
2019-12-24 11:30:00,1.02751265039e-08
2019-12-24 11:45:00,9.92746035983e-09
2019-12-24 12:00:00,9.82177159549e-09
2019-12-24 12:15:00,9.97092269949e-09
2019-12-24 12:30:00,1.09152213099e-08
2019-12-24 12:45:00,1.06690932222e-08
2019-12-24 13:00:00,9.87830384707e-09
2019-12-24 13:15:00,9.16956923813e-09
2019-12-24 13:30:00,9.75931376537e-09
2019-12-24 13:45:00,1.04487745896e-08
2019-12-24 14:00:00,1.04437743426e-08
2019-12-24 14:15:00,9.86756296649e-09
2019-12-24 14:30:00,9.35218597246e-09
2019-12-24 14:45:00,8.98817390602e-09
2019-12-24 15:00:00,9.97125330374e-09
2019-12-24 15:15:00,1.02956613715e-08
2019-12-24 15:30:00,9.86976881228e-09
2019-12-24 15:45:00,9.37055252006e-09
2019-12-24 16:00:00,8.43986532135e-09
2019-12-24 16:15:00,9.72864025909e-09
2019-12-24 16:30:00,9.93382927736e-09
2019-12-24 16:45:00,9.79868409896e-09
2019-12-24 17:00:00,9.08757391524e-09
2019-12-24 17:15:00,8.36563757096e-09
2019-12-24 17:30:00,8.16780139805e-09
2019-12-24 17:45:00,8.75257939347e-09
2019-12-24 18:00:00,
2019-12-24 18:15:00,8.37169727895e-09
2019-12-24 18:30:00,8.30351204505e-09
2019-12-24 18:45:00,8.07141744776e-09
2019-12-24 19:00:00,8.06510387722e-09
2019-12-24 19:15:00,7.61604311028e-09
2019-12-24 19:30:00,7.9903804022e-09
2019-12-24 19:45:00,7.35075202499e-09
2019-12-24 20:00:00,6.74999555613e-09
2019-12-24 20:15:00,6.85123829084e-09
2019-12-24 20:30:00,6.64296504004e-09
2019-12-24 20:45:00,7.06566128706e-09
2019-12-24 21:00:00,6.29619019022e-09
2019-12-24 21:15:00,6.15287451184e-09
2019-12-24 21:30:00,5.67584151671e-09
2019-12-24 21:45:00,5.35066297587e-09
2019-12-24 22:00:00,5.07404910981e-09
2019-12-24 22:15:00,4.53155956806e-09
2019-12-24 22:30:00,3.77197031292e-09
2019-12-24 22:45:00,3.22163184929e-09
2019-12-24 23:00:00,2.88114036813e-09
2019-12-24 23:15:00,2.75158068298e-09
2019-12-24 23:30:00,2.84896969648e-09
2019-12-24 23:45:00,2.71046917989e-09
2019-12-25 00:00:00,2.56683383391e-09
2019-12-25 00:15:00,2.59510653808e-09
2019-12-25 00:30:00,2.70323809524e-09
2019-12-25 00:45:00,2.70732804775e-09
2019-12-25 01:00:00,2.66290567882e-09
2019-12-25 01:15:00,2.62401607821e-09
2019-12-25 01:30:00,2.67862624186e-09
2019-12-25 01:45:00,2.75072287931e-09
2019-12-25 02:00:00,2.78132258329e-09
2019-12-25 02:15:00,2.63750338094e-09
2019-12-25 02:30:00,2.47371724466e-09
2019-12-25 02:45:00,2.44263732582e-09
2019-12-25 03:00:00,2.51012638974e-09
2019-12-25 03:15:00,2.19016977907e-09
2019-12-25 03:30:00,1.93665132988e-09
2019-12-25 03:45:00,1.84922462051e-09
2019-12-25 04:00:00,2.04047599595e-09
2019-12-25 04:15:00,2.53810142464e-09
2019-12-25 04:30:00,2.59127943772e-09
2019-12-25 04:45:00,2.46772379125e-09
2019-12-25 05:00:00,2.27946950912e-09
2019-12-25 05:15:00,2.63037147295e-09
2019-12-25 05:30:00,2.85460177697e-09
2019-12-25 05:45:00,2.97467843933e-09
2019-12-25 06:00:00,3.17879034692e-09
2019-12-25 06:15:00,4.09924690588e-09
2019-12-25 06:30:00,5.01035046492e-09
2019-12-25 06:45:00,4.9005760536e-09
2019-12-25 07:00:00,4.81069500925e-09
2019-12-25 07:15:00,5.34729747844e-09
2019-12-25 07:30:00,6.26080131031e-09
2019-12-25 07:45:00,6.49006303531e-09
2019-12-25 08:00:00,6.07101642142e-09
2019-12-25 08:15:00,5.20596187159e-09
2019-12-25 08:30:00,5.78434160566e-09
2019-12-25 08:45:00,6.52865765671e-09
2019-12-25 09:00:00,6.7091418793e-09
2019-12-25 09:15:00,6.80656893969e-09
2019-12-25 09:30:00,6.37405047768e-09
2019-12-25 09:45:00,6.29745979284e-09
2019-12-25 10:00:00,6.29414021511e-09
2019-12-25 10:15:00,6.50939213392e-09
2019-12-25 10:30:00,7.36170735599e-09
2019-12-25 10:45:00,7.01121082235e-09
2019-12-25 11:00:00,6.38738655037e-09
2019-12-25 11:15:00,6.44125187619e-09
2019-12-25 11:30:00,6.85552374432e-09
2019-12-25 11:45:00,6.76595929483e-09
2019-12-25 12:00:00,6.80960266108e-09
2019-12-25 12:15:00,6.62940175445e-09
2019-12-25 12:30:00,6.73646752104e-09
2019-12-25 12:45:00,7.08742607428e-09
2019-12-25 13:00:00,7.54330606638e-09
2019-12-25 13:15:00,7.76854494228e-09
2019-12-25 13:30:00,7.18027371362e-09
2019-12-25 13:45:00,7.47799022577e-09
2019-12-25 14:00:00,7.22330052524e-09
2019-12-25 14:15:00,7.02405930945e-09
2019-12-25 14:30:00,7.26735019657e-09
2019-12-25 14:45:00,7.04490696843e-09
2019-12-25 15:00:00,7.02841721232e-09
2019-12-25 15:15:00,7.25438663392e-09
2019-12-25 15:30:00,6.90734629508e-09
2019-12-25 15:45:00,7.14869646998e-09
2019-12-25 16:00:00,7.8880967359e-09
2019-12-25 16:15:00,8.20046593377e-09
2019-12-25 16:30:00,6.7594142903e-09
2019-12-25 16:45:00,6.74930251953e-09
2019-12-25 17:00:00,7.61872767652e-09
2019-12-25 17:15:00,7.91525105175e-09
2019-12-25 17:30:00,7.6082632389e-09
2019-12-25 17:45:00,6.82991047176e-09
2019-12-25 18:00:00,7.53881482639e-09
2019-12-25 18:15:00,7.11293646645e-09
2019-12-25 18:30:00,6.85514112311e-09
2019-12-25 18:45:00,6.55455402063e-09
2019-12-25 19:00:00,6.78010107636e-09
2019-12-25 19:15:00,7.69119265697e-09
2019-12-25 19:30:00,7.29326685058e-09
2019-12-25 19:45:00,6.66533406974e-09
2019-12-25 20:00:00,6.84483774145e-09
2019-12-25 20:15:00,6.20786443936e-09
2019-12-25 20:30:00,6.2855679662e-09
2019-12-25 20:45:00,5.82071457698e-09
2019-12-25 21:00:00,5.17661552656e-09
2019-12-25 21:15:00,5.28059621704e-09
2019-12-25 21:30:00,5.3960134073e-09
2019-12-25 21:45:00,5.32101388469e-09
2019-12-25 22:00:00,5.01384992064e-09
2019-12-25 22:15:00,5.04838166259e-09
2019-12-25 22:30:00,5.11670903764e-09
2019-12-25 22:45:00,4.98552218303e-09
2019-12-25 23:00:00,4.43717403687e-09
2019-12-25 23:15:00,4.93599343102e-09
2019-12-25 23:30:00,4.45694044066e-09
2019-12-25 23:45:00,3.21685584139e-09
2019-12-26 00:00:00,2.51984090611e-09
2019-12-26 00:15:00,2.63228808403e-09
2019-12-26 00:30:00,2.70456474228e-09
2019-12-26 00:45:00,2.07875141542e-09
2019-12-26 01:00:00,2.45846948063e-09
2019-12-26 01:15:00,2.56002786076e-09
2019-12-26 01:30:00,2.73511982889e-09
2019-12-26 01:45:00,2.94162304162e-09
2019-12-26 02:00:00,3.01533655006e-09
2019-12-26 02:15:00,1.80528566277e-09
2019-12-26 02:30:00,1.70981292812e-09
2019-12-26 02:45:00,2.04515190824e-09
2019-12-26 03:00:00,2.77120538036e-09
2019-12-26 03:15:00,2.40187342678e-09
2019-12-26 03:30:00,1.95767441271e-09
2019-12-26 03:45:00,2.34499833639e-09
2019-12-26 04:00:00,3.05887568229e-09
2019-12-26 04:15:00,4.11971871993e-09
2019-12-26 04:30:00,4.57473947763e-09
2019-12-26 04:45:00,4.90715256806e-09
2019-12-26 05:00:00,6.57322749049e-09
2019-12-26 05:15:00,7.05159582092e-09
2019-12-26 05:30:00,7.40282219546e-09
2019-12-26 05:45:00,8.33059419692e-09
2019-12-26 06:00:00,8.64780280067e-09
2019-12-26 06:15:00,9.59325780955e-09
2019-12-26 06:30:00,9.56629551001e-09
2019-12-26 06:45:00,9.02076956845e-09
2019-12-26 07:00:00,9.68852863692e-09
2019-12-26 07:15:00,1.05980735316e-08
2019-12-26 07:30:00,1.04265710833e-08
2019-12-26 07:45:00,1.02890206726e-08
2019-12-26 08:00:00,1.00167394325e-08
2019-12-26 08:15:00,1.05031804798e-08
2019-12-26 08:30:00,1.02361026484e-08
2019-12-26 08:45:00,9.81666897417e-09
2019-12-26 09:00:00,1.04786661911e-08
2019-12-26 09:15:00,1.07874496916e-08
2019-12-26 09:30:00,1.04844536527e-08
2019-12-26 09:45:00,1.05298411813e-08
2019-12-26 10:00:00,1.05789164311e-08
2019-12-26 10:15:00,1.03824488477e-08
2019-12-26 10:30:00,1.06697639099e-08
2019-12-26 10:45:00,1.10482931877e-08
2019-12-26 11:00:00,1.06330751907e-08
2019-12-26 11:15:00,1.05693415478e-08
2019-12-26 11:30:00,1.04510851266e-08
2019-12-26 11:45:00,1.06374060333e-08
2019-12-26 12:00:00,1.0936082993e-08
2019-12-26 12:15:00,1.050189948e-08
2019-12-26 12:30:00,1.08442352636e-08
2019-12-26 12:45:00,1.04066629165e-08
2019-12-26 13:00:00,1.04738495986e-08
2019-12-26 13:15:00,1.04505043702e-08
2019-12-26 13:30:00,1.05931512452e-08
2019-12-26 13:45:00,1.09764510666e-08
2019-12-26 14:00:00,1.03104589432e-08
2019-12-26 14:15:00,1.10647462986e-08
2019-12-26 14:30:00,1.23393585728e-08
2019-12-26 14:45:00,1.16010943595e-08
2019-12-26 15:00:00,1.16954941256e-08
2019-12-26 15:15:00,1.13291033459e-08
2019-12-26 15:30:00,1.14601312948e-08
2019-12-26 15:45:00,1.22862562834e-08
2019-12-26 16:00:00,1.22786988431e-08
2019-12-26 16:15:00,1.20985707698e-08
2019-12-26 16:30:00,1.11709336891e-08
2019-12-26 16:45:00,1.16982659774e-08
2019-12-26 17:00:00,1.0647693657e-08
2019-12-26 17:15:00,1.04548598302e-08
2019-12-26 17:30:00,1.02159808897e-08
2019-12-26 17:45:00,9.79963164171e-09
2019-12-26 18:00:00,
2019-12-26 18:15:00,9.63446926092e-09
2019-12-26 18:30:00,9.24342106748e-09
2019-12-26 18:45:00,9.35649766117e-09
2019-12-26 19:00:00,9.32158343372e-09
2019-12-26 19:15:00,1.12493451902e-08
2019-12-26 19:30:00,1.11338542407e-08
2019-12-26 19:45:00,9.35573885604e-09
2019-12-26 20:00:00,9.79917562985e-09
2019-12-26 20:15:00,8.95123357125e-09
2019-12-26 20:30:00,8.08222976443e-09
2019-12-26 20:45:00,8.24469660677e-09
2019-12-26 21:00:00,8.28583818817e-09
2019-12-26 21:15:00,7.86067163036e-09
2019-12-26 21:30:00,7.49892441147e-09
2019-12-26 21:45:00,7.59742447544e-09
2019-12-26 22:00:00,7.73262274609e-09
2019-12-26 22:15:00,7.73362911046e-09
2019-12-26 22:30:00,7.35009397932e-09
2019-12-26 22:45:00,7.21422115875e-09
2019-12-26 23:00:00,6.46343100748e-09
2019-12-26 23:15:00,5.9505603338e-09
2019-12-26 23:30:00,5.96287254155e-09
2019-12-26 23:45:00,5.34725192152e-09
2019-12-27 00:00:00,4.90756251398e-09
2019-12-27 00:15:00,3.99534864452e-09
2019-12-27 00:30:00,4.03112965761e-09
2019-12-27 00:45:00,4.06483422298e-09
2019-12-27 01:00:00,4.03196194983e-09
2019-12-27 01:15:00,3.66909912656e-09
2019-12-27 01:30:00,3.38950552613e-09
2019-12-27 01:45:00,3.41673243755e-09
2019-12-27 02:00:00,3.3175014786e-09
2019-12-27 02:15:00,2.81274264248e-09
2019-12-27 02:30:00,3.05429184383e-09
2019-12-27 02:45:00,3.99112357439e-09
2019-12-27 03:00:00,3.41395521583e-09
2019-12-27 03:15:00,3.77562604091e-09
2019-12-27 03:30:00,4.07182634793e-09
2019-12-27 03:45:00,4.39447334384e-09
2019-12-27 04:00:00,4.57594609931e-09
2019-12-27 04:15:00,5.02937464253e-09
2019-12-27 04:30:00,4.9366161524e-09
2019-12-27 04:45:00,5.54156706571e-09
2019-12-27 05:00:00,6.36838277742e-09
2019-12-27 05:15:00,7.87068551619e-09
2019-12-27 05:30:00,8.37103588151e-09
2019-12-27 05:45:00,8.73143494497e-09
2019-12-27 06:00:00,9.16807335391e-09
2019-12-27 06:15:00,9.06508881759e-09
2019-12-27 06:30:00,8.9297298696e-09
2019-12-27 06:45:00,9.30165769857e-09
2019-12-27 07:00:00,9.68927085796e-09
2019-12-27 07:15:00,9.92655570442e-09
2019-12-27 07:30:00,1.04657668134e-08
2019-12-27 07:45:00,1.04198480179e-08
2019-12-27 08:00:00,1.07510559746e-08
2019-12-27 08:15:00,1.08478478705e-08
2019-12-27 08:30:00,1.03739647924e-08
2019-12-27 08:45:00,1.030143393e-08
2019-12-27 09:00:00,1.06293792403e-08
2019-12-27 09:15:00,1.06870305299e-08
2019-12-27 09:30:00,1.03446793123e-08
2019-12-27 09:45:00,1.10646765821e-08
2019-12-27 10:00:00,1.12124860491e-08
2019-12-27 10:15:00,1.11630006229e-08
2019-12-27 10:30:00,1.11684180592e-08
2019-12-27 10:45:00,1.07763554775e-08
2019-12-27 11:00:00,1.19882349917e-08
2019-12-27 11:15:00,1.1716456356e-08
2019-12-27 11:30:00,1.1078223089e-08
2019-12-27 11:45:00,1.03956473e-08
2019-12-27 12:00:00,1.15273063828e-08
2019-12-27 12:15:00,1.17424254083e-08
2019-12-27 12:30:00,1.13605106133e-08
2019-12-27 12:45:00,1.19331638687e-08
2019-12-27 13:00:00,1.19077395653e-08
2019-12-27 13:15:00,1.00669096948e-08
2019-12-27 13:30:00,1.06870825655e-08
2019-12-27 13:45:00,1.17878103315e-08
2019-12-27 14:00:00,1.14687579152e-08
2019-12-27 14:15:00,1.17400782804e-08
2019-12-27 14:30:00,1.14032214097e-08
2019-12-27 14:45:00,1.04761494754e-08
2019-12-27 15:00:00,1.00087226381e-08
2019-12-27 15:15:00,1.02524724402e-08
2019-12-27 15:30:00,1.11772074381e-08
2019-12-27 15:45:00,1.1329385258e-08
2019-12-27 16:00:00,1.12779456963e-08
2019-12-27 16:15:00,1.0409936848e-08
2019-12-27 16:30:00,9.8658089977e-09
2019-12-27 16:45:00,9.86741313569e-09
2019-12-27 17:00:00,1.05294998291e-08
2019-12-27 17:15:00,1.01892547332e-08
2019-12-27 17:30:00,1.07873902287e-08
2019-12-27 17:45:00,1.02963323243e-08
2019-12-27 18:00:00,1.02744132639e-08
2019-12-27 18:15:00,9.94370894428e-09
2019-12-27 18:30:00,9.65489689441e-09
2019-12-27 18:45:00,9.69486458001e-09
2019-12-27 19:00:00,1.07482388885e-08
2019-12-27 19:15:00,1.03000447235e-08
2019-12-27 19:30:00,9.70762189844e-09
2019-12-27 19:45:00,1.00215740124e-08
2019-12-27 20:00:00,8.96860217494e-09
2019-12-27 20:15:00,9.19163670708e-09
2019-12-27 20:30:00,9.46295237102e-09
2019-12-27 20:45:00,8.45532483253e-09
2019-12-27 21:00:00,8.78074855471e-09
2019-12-27 21:15:00,8.98637604442e-09
2019-12-27 21:30:00,7.78168558577e-09
2019-12-27 21:45:00,7.37589898549e-09
2019-12-27 22:00:00,7.73745003732e-09
2019-12-27 22:15:00,1.11320312529e-08
2019-12-27 22:30:00,1.24084343707e-08
2019-12-27 22:45:00,7.16558292799e-09
2019-12-27 23:00:00,6.74927175394e-09
2019-12-27 23:15:00,5.67876854438e-09
2019-12-27 23:30:00,5.5503491883e-09
2019-12-27 23:45:00,5.09157652743e-09
2019-12-28 00:00:00,4.5316670338e-09
2019-12-28 00:15:00,4.48629099809e-09
2019-12-28 00:30:00,4.29893842631e-09
2019-12-28 00:45:00,3.50190533649e-09
2019-12-28 01:00:00,3.24598967502e-09
2019-12-28 01:15:00,3.00999648561e-09
2019-12-28 01:30:00,2.87417852705e-09
2019-12-28 01:45:00,3.00918584789e-09
2019-12-28 02:00:00,2.82028351333e-09
2019-12-28 02:15:00,2.67473459411e-09
2019-12-28 02:30:00,2.66168513388e-09
2019-12-28 02:45:00,2.52907022982e-09
2019-12-28 03:00:00,3.3366711547e-09
2019-12-28 03:15:00,3.23830395464e-09
2019-12-28 03:30:00,2.65821854505e-09
2019-12-28 03:45:00,3.36126895557e-09
2019-12-28 04:00:00,3.65315018037e-09
2019-12-28 04:15:00,3.52658576421e-09
2019-12-28 04:30:00,3.78208082284e-09
2019-12-28 04:45:00,4.29861336614e-09
2019-12-28 05:00:00,4.42241991279e-09
2019-12-28 05:15:00,5.02895081324e-09
2019-12-28 05:30:00,5.3766998616e-09
2019-12-28 05:45:00,5.91545199413e-09
2019-12-28 06:00:00,7.34346652256e-09
2019-12-28 06:15:00,7.72908783647e-09
2019-12-28 06:30:00,7.734883804e-09
2019-12-28 06:45:00,8.16288057726e-09
2019-12-28 07:00:00,8.59333123382e-09
2019-12-28 07:15:00,9.89467751064e-09
2019-12-28 07:30:00,1.04637755249e-08
2019-12-28 07:45:00,9.10547796035e-09
2019-12-28 08:00:00,9.11776344741e-09
2019-12-28 08:15:00,1.08111371277e-08
2019-12-28 08:30:00,1.00811003591e-08
2019-12-28 08:45:00,1.00135321573e-08
2019-12-28 09:00:00,1.08372177562e-08
2019-12-28 09:15:00,1.04549136621e-08
2019-12-28 09:30:00,9.68054799109e-09
2019-12-28 09:45:00,9.53441354295e-09
2019-12-28 10:00:00,9.98779082554e-09
2019-12-28 10:15:00,1.05938207396e-08
2019-12-28 10:30:00,1.0534353241e-08
2019-12-28 10:45:00,1.06979722293e-08
2019-12-28 11:00:00,1.0021510315e-08
2019-12-28 11:15:00,1.00522022112e-08
2019-12-28 11:30:00,1.02055549655e-08
2019-12-28 11:45:00,9.90288747405e-09
2019-12-28 12:00:00,1.00562925718e-08
2019-12-28 12:15:00,9.75334577897e-09
2019-12-28 12:30:00,1.00585887167e-08
2019-12-28 12:45:00,1.00243594902e-08
2019-12-28 13:00:00,9.72905697738e-09
2019-12-28 13:15:00,9.39191926484e-09
2019-12-28 13:30:00,9.56566987629e-09
2019-12-28 13:45:00,1.03058643614e-08
2019-12-28 14:00:00,1.00246310637e-08
2019-12-28 14:15:00,9.21139496291e-09
2019-12-28 14:30:00,9.33465232149e-09
2019-12-28 14:45:00,8.89308810489e-09
2019-12-28 15:00:00,8.56591515942e-09
2019-12-28 15:15:00,8.29064740893e-09
2019-12-28 15:30:00,8.77454159899e-09
2019-12-28 15:45:00,9.54860320777e-09
2019-12-28 16:00:00,9.01880646918e-09
2019-12-28 16:15:00,8.68999381885e-09
2019-12-28 16:30:00,8.27375390327e-09
2019-12-28 16:45:00,8.55230931284e-09
2019-12-28 17:00:00,9.06749090243e-09
2019-12-28 17:15:00,8.69012218462e-09
2019-12-28 17:30:00,7.96756579923e-09
2019-12-28 17:45:00,8.16239219769e-09
2019-12-28 18:00:00,
2019-12-28 18:15:00,8.65115209273e-09
2019-12-28 18:30:00,8.60890118135e-09
2019-12-28 18:45:00,8.05777770998e-09
2019-12-28 19:00:00,7.54980786052e-09
2019-12-28 19:15:00,7.86059944619e-09
2019-12-28 19:30:00,8.10245640593e-09
2019-12-28 19:45:00,8.61392326389e-09
2019-12-28 20:00:00,8.42034508379e-09
2019-12-28 20:15:00,7.62115546162e-09
2019-12-28 20:30:00,7.50271274723e-09
2019-12-28 20:45:00,7.32122882161e-09
2019-12-28 21:00:00,7.14665730543e-09
2019-12-28 21:15:00,6.88262281032e-09
2019-12-28 21:30:00,6.64754009916e-09
2019-12-28 21:45:00,6.84514280087e-09
2019-12-28 22:00:00,6.53798018851e-09
2019-12-28 22:15:00,6.63379096534e-09
2019-12-28 22:30:00,5.80423260796e-09
2019-12-28 22:45:00,5.29422096618e-09
2019-12-28 23:00:00,5.10683363002e-09
2019-12-28 23:15:00,4.88948659793e-09
2019-12-28 23:30:00,4.66229969907e-09
2019-12-28 23:45:00,5.04749619383e-09
2019-12-29 00:00:00,4.71205363889e-09
2019-12-29 00:15:00,3.65353311733e-09
2019-12-29 00:30:00,3.55231427504e-09
2019-12-29 00:45:00,3.15856107014e-09
2019-12-29 01:00:00,2.73864316606e-09
2019-12-29 01:15:00,2.71666859271e-09
2019-12-29 01:30:00,2.64998856388e-09
2019-12-29 01:45:00,2.40044005648e-09
2019-12-29 02:00:00,2.48276299179e-09
2019-12-29 02:15:00,2.66116797606e-09
2019-12-29 02:30:00,2.66200548962e-09
2019-12-29 02:45:00,2.97117646546e-09
2019-12-29 03:00:00,2.8276099382e-09
2019-12-29 03:15:00,2.78386972494e-09
2019-12-29 03:30:00,2.34063056254e-09
2019-12-29 03:45:00,2.48564285595e-09
2019-12-29 04:00:00,2.71035197413e-09
2019-12-29 04:15:00,3.25138134462e-09
2019-12-29 04:30:00,3.52461854275e-09
2019-12-29 04:45:00,3.35844453518e-09
2019-12-29 05:00:00,3.38584637646e-09
2019-12-29 05:15:00,3.42180867456e-09
2019-12-29 05:30:00,3.50696367382e-09
2019-12-29 05:45:00,3.91235935402e-09
2019-12-29 06:00:00,4.26272391837e-09
2019-12-29 06:15:00,4.79643407899e-09
2019-12-29 06:30:00,5.9302187619e-09
2019-12-29 06:45:00,5.92285418962e-09
2019-12-29 07:00:00,5.96883137943e-09
2019-12-29 07:15:00,6.58615166474e-09
2019-12-29 07:30:00,7.25750239542e-09
2019-12-29 07:45:00,6.85512183965e-09
2019-12-29 08:00:00,6.92330812978e-09
2019-12-29 08:15:00,7.44525191264e-09
2019-12-29 08:30:00,7.64217198893e-09
2019-12-29 08:45:00,7.48819767128e-09
2019-12-29 09:00:00,7.50997500595e-09
2019-12-29 09:15:00,7.5614617111e-09
2019-12-29 09:30:00,7.41917718624e-09
2019-12-29 09:45:00,7.65094121782e-09
2019-12-29 10:00:00,7.38866857846e-09
2019-12-29 10:15:00,7.493475788e-09
2019-12-29 10:30:00,7.57064081984e-09
2019-12-29 10:45:00,7.64270477006e-09
2019-12-29 11:00:00,7.56794886545e-09
2019-12-29 11:15:00,7.59778985231e-09
2019-12-29 11:30:00,8.05458124656e-09
2019-12-29 11:45:00,7.97073835139e-09
2019-12-29 12:00:00,7.8358198804e-09
2019-12-29 12:15:00,7.66861406165e-09
2019-12-29 12:30:00,7.76377410983e-09
2019-12-29 12:45:00,8.84165861898e-09
2019-12-29 13:00:00,8.42228075079e-09
2019-12-29 13:15:00,8.16139288601e-09
2019-12-29 13:30:00,7.96486897353e-09
2019-12-29 13:45:00,8.0425911855e-09
2019-12-29 14:00:00,8.00865533524e-09
2019-12-29 14:15:00,7.87852589838e-09
2019-12-29 14:30:00,7.81263978315e-09
2019-12-29 14:45:00,7.98497562647e-09
2019-12-29 15:00:00,8.12344691159e-09
2019-12-29 15:15:00,8.28790493764e-09
2019-12-29 15:30:00,7.65975272987e-09
2019-12-29 15:45:00,7.87344865206e-09
2019-12-29 16:00:00,7.99931087126e-09
2019-12-29 16:15:00,7.53362955586e-09
2019-12-29 16:30:00,7.77544072088e-09
2019-12-29 16:45:00,8.16053125483e-09
2019-12-29 17:00:00,7.70362365183e-09
2019-12-29 17:15:00,7.51038470434e-09
2019-12-29 17:30:00,7.51242785365e-09
2019-12-29 17:45:00,7.63135604942e-09
2019-12-29 18:00:00,7.6392173413e-09
2019-12-29 18:15:00,7.74430740978e-09
2019-12-29 18:30:00,7.71030500502e-09
2019-12-29 18:45:00,7.55789527389e-09
2019-12-29 19:00:00,7.35033953928e-09
2019-12-29 19:15:00,7.23554865723e-09
2019-12-29 19:30:00,8.74546890913e-09
2019-12-29 19:45:00,7.78293940496e-09
2019-12-29 20:00:00,6.74677943458e-09
2019-12-29 20:15:00,7.21020053993e-09
2019-12-29 20:30:00,7.10327178417e-09
2019-12-29 20:45:00,6.46803174286e-09
2019-12-29 21:00:00,6.25990238918e-09
2019-12-29 21:15:00,6.04387620899e-09
2019-12-29 21:30:00,5.66590976661e-09
2019-12-29 21:45:00,5.83778478095e-09
2019-12-29 22:00:00,5.67715685502e-09
2019-12-29 22:15:00,5.35362875809e-09
2019-12-29 22:30:00,5.07826167022e-09
2019-12-29 22:45:00,5.63622985513e-09
2019-12-29 23:00:00,5.7607410549e-09
2019-12-29 23:15:00,5.6529675436e-09
2019-12-29 23:30:00,5.57005487501e-09
2019-12-29 23:45:00,4.70165063068e-09
2019-12-30 00:00:00,4.2692783519e-09
2019-12-30 00:15:00,4.41964387296e-09
2019-12-30 00:30:00,3.56259336276e-09
2019-12-30 00:45:00,3.42508426995e-09
2019-12-30 01:00:00,3.49690926866e-09
2019-12-30 01:15:00,3.05279222599e-09
